領域,學群,選課號碼(註1),科目名稱,學分,上課 時間,上課 週別,上課 教室,授課 教師,開課 單位,開課 人數,選課 人數,可選 餘額,授課 語言,備註
社會,公民與社會,0401,社會科學概論 Introduction to Social Science,3,2234,,Y206,沈玄池,通識中心,59,57,2,中文,不開放特殊加簽
社會,公民與社會,0402,性別·社會·個人 Gender-Society-Individual,2,234,,Y204,關永馨,通識中心,60,49,11,中文,不開放特殊加簽
社會,公民與社會,0403,愛情與政治 Love and Politics,2,278,,SC112,譚偉恩,通識中心,150,147,3,中文,不開放特殊加簽
社會,公民與社會,0405,婚姻與家庭 Marriage and Family,2,156,,SC111,劉昭辰,通識中心,140,139,1,中文,
社會,心理與教育,0408,心理學 Psychology,3,1678,,Y204,關永馨,通識中心,60,58,2,中文,不開放特殊加簽
社會,心理與教育,0409,心理學 Psychology,3,2678,,Y204,關永馨,通識中心,60,57,3,中文,不開放特殊加簽
社會,心理與教育,0410,比較教育學 Comparative Pedagogy,2,556,,Y203,施又瑀,通識中心,50,49,1,中文,
社會,心理與教育,0411,比較教育學 Comparative Pedagogy,2,578,,Y203,施又瑀,通識中心,50,50,0,中文,
社會,心理與教育,0412,社會心理學 Social Psychology,2,134,,Y204,關永馨,通識中心,60,55,5,中文,不開放特殊加簽
社會,心理與教育,0413,社會心理學 Social Psychology,2,167,,Y202,施又瑀,通識中心,50,49,1,中文,
社會,心理與教育,0414,教育與終身學習 Education and Life-Long Learning,2,256,,Y109,陳姿伶,通識中心,40,41,0,中文,
社會,心理與教育,0415,性別與親密關係 Gender and Close Relationships,2,178,,Y109,蔡素琴,通識中心,48,41,7,中文,
社會,心理與教育,0416,性別與親密關係 Gender and Close Relationships,2,278,,Y109,蔡素琴,通識中心,48,32,16,中文,
社會,法律與政治,0420,法學緒論 Introduction to Legal Studies,2,456,,Y304,紀和均,通識中心,50,46,4,中文,不開放特殊加簽
社會,法律與政治,0421,法學緒論 Introduction to Legal Studies,2,556,,Y304,黃馨慧,通識中心,50,46,4,中文,
社會,法律與政治,0422,民主與憲政 Democracy and Constitutionalism,2,378,,SC202,潘競恒,通識中心,70,67,3,中文,
社會,法律與政治,0423,民主與憲政 Democracy and Constitutionalism,2,212,,Y304,翟挹,通識中心,70,64,6,中文,
社會,法律與政治,0424,國家發展 National Development Study,2,356,,SC112,譚偉恩,通識中心,150,145,5,中文,不開放特殊加簽
社會,法律與政治,0425,政治學 Political Science,3,5234,,Y304,黃馨慧,通識中心,50,46,4,中文,
社會,法律與政治,0426,科技與法律 Science and Technology Laws,2,478,,Y301,廖緯民,通識中心,50,32,18,中文,
社會,法律與政治,0427,流行文化與國際關係 Popular Culture and International Relations,2,334,,SC120,楊三億,通識中心,70,69,1,中文,
社會,法律與政治,0428,民法通論 General Introduction to the Civil Code,2,178,,Y309,廖緯民,通識中心,50,45,5,中文,
社會,法律與政治,0429,民法通論 General Introduction to the Civil Code,2,478,,Y304,紀和均,通識中心,70,62,8,中文,不開放特殊加簽
社會,法律與政治,0430,電影與國際關係 Films and International Relations,2,178,,Y402,劉泰廷,通識中心,50,50,0,中文,
社會,法律與政治,0431,電影與國際關係 Films and International Relations,2,378,,Y402,劉泰廷,通識中心,50,52,0,中文,
社會,法律與政治,0432,國防教育：全民國防 National Defense Education: All-out Defense,2,478,,Y401,劉國宗,通識中心,55,59,0,中文,國防教育只採計一門為通識學分
社會,法律與政治,0433,國防教育：國防政策 National Defense Education: National Defense Policies,2,156,,Y304,舒博智,通識中心,55,75,0,中文,國防教育只採計一門為通識學分
社會,法律與政治,0434,國防教育：國防政策 National Defense Education: National Defense Policies,2,178,,Y304,舒博智,通識中心,55,70,0,中文,國防教育只採計一門為通識學分
社會,法律與政治,0435,國防教育：防衛動員 National Defense Education: Defense Mobilization,2,278,,Y401,陳秀年,通識中心,60,69,0,中文,國防教育只採計一門為通識學分
社會,法律與政治,0436,國防教育：國防科技 National Defense Education: National Defense Science and Technology,2,334,,Y401,何信標,通識中心,65,68,0,中文,國防教育只採計一門為通識學分
社會,法律與政治,0437,國防教育：國防科技 National Defense Education: National Defense Science and Technology,2,378,,Y401,何信標,通識中心,65,71,0,中文,國防教育只採計一門為通識學分
社會,法律與政治,0438,國防教育：國際情勢 National Defense Education: International Situations,2,512,,Y401,林欣郁,通識中心,55,63,0,中文,國防教育只採計一門為通識學分
社會,法律與政治,0439,國防教育：國際情勢 National Defense Education: International Situations,2,534,,Y401,林欣郁,通識中心,55,64,0,中文,國防教育只採計一門為通識學分
社會,法律與政治,0440,日本與亞太區域發展 The Development of Asia-Pacific Region and Japan,2,256,,SC111,廖舜右,通識中心,90,85,5,中文,
社會,法律與政治,0442,智慧財產權法概論 General Introduction on Intellectual Property,2,256,,Y302,蘇宜成,通識中心,50,44,6,中文,
社會,法律與政治,0443,智慧財產權法概論 General Introduction on Intellectual Property,2,534,,*,戴志傑,通識中心,60,51,9,中文,同步遠距教學
社會,商業與管理,0447,產業創新與社會影響 Industrial Innovation and Social Influence,2,256,,Y303,卓信佑,通識中心,50,44,6,中文,
社會,商業與管理,0448,會計學概要 Introduction to Accounting,3,2678,,Y202,張瑞當,通識中心,50,45,5,中文,建議未修過管院會計學課程的同學選修
社會,商業與管理,0450,財務報表分析概論 Introduction to Financial Statement Analysis,2,234,,U701,徐川皓,通識中心,45,35,10,中文,限修人數45人
社會,商業與管理,0451,科技管理導論 Introduction to Technology Management,3,3234,,Y309,王瑞德,通識中心,50,42,8,中文,
社會,資訊與傳播,0455,"媒體、民主與全球傳播 Media, Democracy and Global Communication",2,534,,SC202,廖舜右,通識中心,50,64,0,中文,
社會,資訊與傳播,0456,數位媒體與第二外語習得 Digital Media and Second Language Acquisition,2,334,,U701,張文俐,通識中心,45,34,11,英文/EMI,英語授課
社會,資訊與傳播,0457,數位輔助：英語看世界 Hello World in English with Computer Assistance,2,*,,*,蔡孟勳等,通識中心,150,146,4,中文,非同步遠距教學。修習本課程需要擁有一支Android手機。
社會,心理與教育,0498,自主學習(一) Self-Directed Learning (I),1,*,,*,全體教師,通識中心,0,1,0,中文,自主學習點數18點
社會,心理與教育,0499,自主學習(二) Self-Directed Learning (II),2,*,,*,全體教師,通識中心,0,0,0,中文,自主學習點數36點
社會,公民與社會,0101,政治社會哲學 Political-Social Philosophy,2,3AB,,Y212,顧毓民,夜不限系別,50,18,32,中文,
社會,公民與社會,0102,中國經濟社會發展與轉型 Social-Economic Development and Transformation in China,2,4AB,,Y303,陳迪暉,夜不限系別,72,66,6,中文,不開放特殊加簽
