領域,學群,選課號碼(註1),科目名稱,學分,上課 時間,上課 週別,上課 教室,授課 教師,開課 單位,開課 人數,選課 人數,可選 餘額,授課 語言,備註
社會,心理與教育,0444,社會心理學 Social Psychology,2,134,,Y204,關永馨,通識中心,60,57,3,中文,本課程不開放特殊情形權限加選
社會,心理與教育,0445,教育與終身學習 Education and Life-Long Learning,2,256,,Y109,陳姿伶,通識中心,40,40,0,中文,
社會,心理與教育,0446,性別與親密關係 Gender and Close Relationships,2,356,,Y109,蔡素琴,通識中心,48,36,12,中文,本課程不開放特殊情形權限加選
社會,心理與教育,0447,比較教育學 Comparative Pedagogy,2,178,,Y308,施又瑀,通識中心,50,49,1,中文,
社會,心理與教育,0448,社會心理學 Social Psychology,2,156,,Y308,施又瑀,通識中心,50,48,2,中文,
社會,資訊與傳播,0450,數位媒體與第二外語習得 Digital Media and Second Language Acquisition,2,434,,CC215,張文俐,通識中心,45,24,21,英文/EMI,英語授課
社會,資訊與傳播,0451,數位輔助：英語看世界 Hello World in English with Computer Assistance,2,*,,*,蔡孟勳,通識中心,900,491,409,中文,非同步遠距教學課程。修習本課程需要擁有一支Android手機
社會,心理與教育,0498,自主學習(一) Self-Directed Learning (I),1,*,,*,全體教師,通識中心,0,0,0,中文,自主學習點數18點
社會,心理與教育,0499,自主學習(二) Self-Directed Learning (II),2,*,,*,全體教師,通識中心,0,0,0,中文,自主學習點數36點
社會,公民與社會,0101,政治社會哲學 Political-Social Philosophy,2,3AB,,Y212,顧毓民,夜不限系別,50,30,20,中文,
社會,法律與政治,0102,國防教育：防衛動員 National Defense Education: Defense Mobilization,2,49D,,Y112,于力真等,夜不限系別,100,122,0,中文,
