領域,學群,選課號碼(註1),科目名稱,學分,上課 時間,上課 週別,上課 教室,授課 教師,開課 單位,開課 人數,選課 人數,可選 餘額,授課 語言,備註
人文,藝術,0344,幫派電影與暴力美學 Gangster Films and Aesthetics of Violence,2,178,,A712,廖瑩芝,通識中心,36,26,10,英文,英語授課
人文,藝術,0345,藝術的故事 The Story of Art,2,256,,Y203,劉瑞寬,通識中心,50,42,8,中文,
人文,藝術,0346,藝術的故事 The Story of Art,2,478,,Y204,鄧文貞,通識中心,50,14,36,中文,
人文,文化,0351,世界宗教與人生價值 Religions of the World and Values of Life,2,434,,*,賴淑蘭,通識中心,40,0,40,中文,本課程建議學士班學生修習且不開放特殊情形權限加選
人文,文化,0352,日本文化 Japanese Culture,2,434,,Y212,沈玉慧,通識中心,50,48,2,中文,
人文,文化,0353,日本文化 Japanese Culture,2,478,,Y212,沈玉慧,通識中心,50,49,1,中文,
人文,文化,0354,日本文化 Japanese Culture,2,289,,Y401,徐睿鎂,通識中心,65,64,1,中文,本課程不開放特殊情形權限加選
人文,文化,0355,日本文化 Japanese Culture,2,434,,Y308,楊謦綺,通識中心,60,21,39,中文,
人文,文化,0356,文化人類學導論 Introduction to Cultural Anthropology,2,256,,*,廖志輝,通識中心,50,0,50,中文,
人文,文化,0357,中國傳統思想經典選讀 Reading of Classical Chinese Traditional Thought,2,212,,Y212,張盈馨,通識中心,60,70,0,中文,
人文,文化,0358,中國傳統思想經典選讀 Reading of Classical Chinese Traditional Thought,2,434,,Y206,蕭振聲,通識中心,50,49,1,中文,
人文,文化,0359,日本漫畫文化論 Japanese Manga Culture Inquiry,2,256,,Y104,陳仲偉,通識中心,120,119,1,中文,該課程因應疫情，為落實防疫措施而採線上教學方式授課; 本課程不開放特殊情形權限加選
人文,文化,0360,江戶文化 Edo Culture,2,334,,Y309,蕭涵珍,通識中心,40,41,0,中文,
人文,文化,0361,吃喝文化在東亞 Eating and Drinking Culture in East Asia,2,334,,Y212,陳建源,通識中心,40,38,2,中文,
人文,文化,0362,印度不思議 The Incredible India,2,178,,Y305,游博清,通識中心,50,49,1,中文,
人文,文化,0363,印度不思議 The Incredible India,2,256,,Y305,游博清,通識中心,50,49,1,中文,
人文,文化,0364,"語言、文化與溝通 Language, Culture and Communication",2,134,,S821,張文俐,通識中心,50,48,2,英文/EMI,英語授課
人文,文化,0365,"語言、文化與溝通 Language, Culture and Communication",2,412,,U702,張文俐,通識中心,45,40,5,英文/EMI,英語授課
人文,文化,0366,臺灣環境與永續生活 Taiwan's Environment and Sustainable Living,2,534,,Y204,蕭戎,通識中心,50,42,8,中文,
人文,文化,0367,臺灣環境與永續生活 Taiwan's Environment and Sustainable Living,2,556,,Y204,蕭戎,通識中心,50,46,4,中文,
人文,文化,0368,環境視覺與思潮運動 Environmental Perceptions and Thoughtful Movement,2,456,,Y212,程進發,通識中心,50,46,4,中文,
人文,文化,0105,歷史·生活與學習 Life and Learning in History,2,2CD,,Y302,宋德喜,夜不限系別,50,54,0,中文,
人文,文化,0106,歷史·生活與學習 Life and Learning in History,2,2AB,,Y302,宋德喜,夜不限系別,50,44,6,中文,
人文,文化,0150,日本文化 Japanese Culture,2,4AB,,Y402,賴郁君,夜不限系別,50,44,6,中文,
人文,歷史,0153,中國歷史與民間傳說 Chinese History and Tales,2,4AB,,Y104,吳政憲,夜不限系別,121,120,1,中文,該課程因應疫情，為落實防疫措施而採線上教學方式授課。
