領域,學群,選課號碼(註1),科目名稱,學分,上課 時間,上課 週別,上課 教室,授課 教師,開課 單位,開課 人數,選課 人數,可選 餘額,授課 語言,備註
自然,生命科學,0560,良醫講堂：臨床醫療與衛教 Good Doctors: Clinical Medicine and Health Education,2,589,,Y402,謝承樸等,通識中心,50,46,4,中文,本課程不開放特殊情形權限加選
自然,生命科學,0561,良醫講堂：臨床醫療與衛教 Good Doctors: Clinical Medicine and Health Education,2,478,,Y309,黃金隆等,通識中心,50,48,2,中文,本課程不開放特殊情形權限加選，新開設遠距課程，同步遠距教學
自然,生命科學,0562,"仁醫講學：疾病預防、臨床檢驗與治療 Attending Physician: Disease Prevention, Clinical Screening and Therapy",2,289,,Y403,傅令嫻等,通識中心,50,41,9,中文,本課程不開放特殊情形權限加選，新開設遠距課程，同步遠距教學
自然,生命科學,0563,"仁醫講學：疾病預防、臨床檢驗與治療 Attending Physician: Disease Prevention, Clinical Screening and Therapy",2,178,,Y409,黃偉彰,通識中心,50,19,31,中文,本課程不開放特殊情形權限加選
自然,生命科學,0564,常見疾病預防與保健 Common Disease and Health Promotion in Taiwan,2,234,,Y401,沈靜慧等,通識中心,50,49,1,中文,本課程不開放特殊情形權限加選
自然,生命科學,0565,常見疾病預防與保健 Common Disease and Health Promotion in Taiwan,2,134,,Y401,高定憲等,通識中心,50,49,1,中文,本課程不開放特殊情形權限加選
自然,生命科學,0566,常見疾病預防與保健 Common Disease and Health Promotion in Taiwan,2,112,,Y401,崔源生等,通識中心,50,49,1,中文,本課程不開放特殊情形權限加選
自然,生命科學,0567,生命科學與生物資訊趣談 Interesting Introduction to Life Science and Bioinformatics,2,378,,Y409,陳昆輝等,通識中心,50,47,3,中文,本課程不開放特殊情形權限加選
自然,生命科學,0568,營養與保健 Nutrition and Health Care,2,478,,Y409,李秀芬等,通識中心,50,49,1,中文,本課程不開放特殊情形權限加選
自然,生命科學,0569,生物醫學新知與應用 New Technologies and Applications of Biomedical Sciences,2,278,,Y409,謝明儒等,通識中心,50,47,3,中文,本課程不開放特殊情形權限加選
自然,生命科學,0103,生物醫學新知與應用 New Technologies and Applications of Biomedical Sciences,2,2AB,,Y112,闕斌如等,夜不限系別,120,88,32,中文,
自然,生命科學,0107,八大藝術中的生物醫學 Biomedical Sciences in Arts,2,3AB,,Y112,闕斌如等,夜不限系別,120,50,70,中文,
自然,生命科學,0109,生物電影 Bio-Movie,2,4AB,,Y305,王秉彥等,夜不限系別,50,29,21,中文,本課程不開放特殊情形權限加選
自然,生命科學,0110,漫談預防醫學 A Brief Introduction to Preventive Medicine,2,5AB,,Y305,陳建華,夜不限系別,50,50,0,中文,本課程不開放特殊情形權限加選，新開設遠距課程，同步遠距教學
