領域,學群,選課號碼(註1),科目名稱,學分,上課 時間,上課 週別,上課 教室,授課 教師,開課 單位,開課 人數,選課 人數,可選 餘額,授課 語言,備註
社會,公民與社會,0401,資訊科技與社會 Information Technology and Society,2,234,,Y109,林建良,通識中心,48,39,9,中文,
社會,公民與社會,0402,資訊科技與社會 Information Technology and Society,2,334,,Y202,洪朝貴,通識中心,60,69,0,中文,
社會,公民與社會,0403,婚姻與家庭 Marriage and Family,2,134,,SC111,劉昭辰,通識中心,130,133,0,中文,
社會,公民與社會,0404,政治社會哲學 Political-Social Philosophy,2,356,,Y212,顧毓民,通識中心,60,24,36,中文,
社會,公民與社會,0405,社會學 Sociology,3,2234,,Y206,陳迪暉,通識中心,72,70,2,中文,本課程不開放特殊情形權限加選
社會,公民與社會,0406,社會學 Sociology,3,1789,,Y403,林志龍,通識中心,60,58,2,中文,
社會,公民與社會,0407,性別·社會·個人 Gender-Society-Individual,2,234,,Y304,關永馨,通識中心,60,57,3,中文,本課程不開放特殊情形權限加選
社會,公民與社會,0408,社會關懷 Social Care,2,334,,Y208,賴淑蘭,通識中心,40,38,2,中文,本課程建議學士班學生修習
社會,公民與社會,0409,社會關懷 Social Care,2,356,,Y208,賴淑蘭,通識中心,40,38,2,中文,本課程建議學士班學生修習
社會,公民與社會,0410,中國經濟社會發展與轉型 Social-Economic Development and Transformation in China,2,512,,Y301,陳迪暉,通識中心,72,66,6,中文,本課程不開放特殊情形權限加選
社會,公民與社會,0411,中國經濟社會發展與轉型 Social-Economic Development and Transformation in China,2,156,,Y301,劉泰廷,通識中心,60,34,26,中文,
社會,公民與社會,0412,全球化與當代社會 Globalization and Contemporary Society,2,534,,Y203,陳迪暉,通識中心,72,68,4,中文,本課程不開放特殊情形權限加選
社會,公民與社會,0413,愛情與政治 Love and Politics,2,278,,SC111,譚偉恩,通識中心,150,149,1,中文,
社會,公民與社會,0414,中小學課後輔導與學習陪伴 Primary and Junior High School Tutoring,2,278,,Y405,楊琇玲,通識中心,20,25,0,中文,本學期第5~17週需使用課堂時間至信義國小服務
社會,公民與社會,0415,寵物義診 Veterinary Volunteer Clinic for Companion Animals,2,556,,*,林荀龍,通識中心,31,25,6,中文,限獸醫系修習，且於週五下午1點~5點至動物收容中心
社會,公民與社會,0416,社區營造與創意方案規劃 Community Empowerment and Creativity Program Planning,2,156,,Y211,張淑君,通識中心,35,23,12,中文,
社會,公民與社會,0417,社區營造與創意方案規劃 Community Empowerment and Creativity Program Planning,2,256,,Y211,張淑君,通識中心,35,16,19,中文,
社會,公民與社會,0418,新興科技與倫理 Ethics and Emerging Technology,2,434,,Y112,吳政憲,通識中心,121,118,3,中文,
社會,公民與社會,0419,亞洲共同體 Asian Community,3,2234,,SC204,盧信吉,通識中心,70,13,57,中文,
社會,法律與政治,0422,消費者權益保護與法律 Consumer Rights Protection and Law,2,523,,Y104,戴志傑,通識中心,120,62,58,中文,
社會,法律與政治,0423,法學緒論 Introduction to Legal Studies,2,356,,Y308,紀和均,通識中心,70,64,6,中文,本課程不開放特殊情形權限加選
社會,法律與政治,0424,法律與生活 Law and Everyday Life,2,312,,SC111,林炫秋,通識中心,150,124,26,中文,
社會,法律與政治,0425,國際關係 International Relations,2,378,,SC111,譚偉恩,通識中心,150,144,6,中文,
社會,法律與政治,0426,國際關係 International Relations,2,434,,SC112,廖舜右,通識中心,130,132,0,中文,
社會,法律與政治,0427,國際關係 International Relations,2,134,,Y112,沈玄池,通識中心,100,101,0,中文,
社會,法律與政治,0428,國際關係 International Relations,2,234,,Y112,沈玄池,通識中心,100,99,1,中文,
社會,法律與政治,0429,國際關係 International Relations,2,356,,Y402,劉泰廷,通識中心,60,42,18,英文,英語授課
社會,法律與政治,0430,民主與憲政 Democracy and Constitutionalism,2,378,,SC202,潘競恒,通識中心,70,28,42,中文,
社會,法律與政治,0431,民主與憲政 Democracy and Constitutionalism,2,312,,Y304,翟挹,通識中心,70,67,3,中文,
社會,法律與政治,0432,國家發展 National Development Study,2,134,,Y305,劉泰廷,通識中心,60,29,31,中文,
社會,法律與政治,0433,全球公民投票制度 Referendum,2,434,,Y305,紀和均,通識中心,70,56,14,中文,本課程不開放特殊情形權限加選
社會,法律與政治,0434,科技與法律 Science and Technology Laws,2,478,,SC202,廖緯民,通識中心,120,52,68,中文,
社會,法律與政治,0435,民法通論 General Introduction to the Civil Code,2,478,,Y308,紀和均,通識中心,70,22,48,中文,本課程不開放特殊情形權限加選
社會,法律與政治,0436,電影與國際關係 Films and International Relations,2,178,,Y402,劉泰廷,通識中心,60,61,0,中文,
社會,法律與政治,0437,國防教育：全民國防 National Defense Education: All-out Defense,2,356,,Y303,陳秀年,通識中心,60,72,0,中文,
社會,法律與政治,0438,國防教育：全民國防 National Defense Education: All-out Defense,2,378,,Y303,陳秀年,通識中心,60,72,0,中文,
社會,法律與政治,0439,國防教育：國防政策 National Defense Education: National Defense Policies,2,156,,Y313,舒博智,通識中心,55,72,0,中文,
社會,法律與政治,0440,國防教育：國防政策 National Defense Education: National Defense Policies,2,178,,Y313,舒博智,通識中心,55,70,0,中文,
社會,法律與政治,0441,國防教育：防衛動員 National Defense Education: Defense Mobilization,2,256,,Y203,廖志強,通識中心,60,70,0,中文,
社會,法律與政治,0442,國防教育：防衛動員 National Defense Education: Defense Mobilization,2,278,,Y203,廖志強,通識中心,60,71,0,中文,
