領域,學群,選課號碼(註1),科目名稱,學分,上課 時間,上課 週別,上課 教室,授課 教師,開課 單位,開課 人數,選課 人數,可選 餘額,授課 語言,備註
自然,生命科學,0501,園藝與生活 Horticulture and Living,2,189,,H300,林慧玲等,通識中心,70,67,3,中文,
自然,生命科學,0502,微生物世界 Microbial World,2,456,,R10B05,鍾文鑫等,通識中心,100,107,0,中文,
自然,生命科學,0503,生態旅遊 Ecotourism,2,534,,AN514,謝淳仁,通識中心,35,35,0,中文,本課程需配合校外教學，請同學考量課程時間
自然,生命科學,0504,漫談預防醫學 A Brief Introduction to Preventive Medicine,2,234,,Y302,趙黛瑜等,通識中心,70,65,5,英文,英語授課
自然,生命科學,0505,臺灣重要之病毒性傳染病 Important Viral Infectious Diseases in Taiwan,2,434,,Y104,邱賢松,通識中心,100,115,0,中文,
自然,生命科學,0506,生命科學與生物資訊趣談 Interesting Introduction to Life Science and Bioinformatics,2,334,,Y307,陳盈璁等,通識中心,40,40,0,中文,
自然,生命科學,0507,生命的動力與延續 The Vitality and Sustainability of Life,2,134,,SC111,翁淑芬等,通識中心,150,144,6,中文,本課程不開放特殊情形權限加選
自然,生命科學,0508,生命的動力與延續 The Vitality and Sustainability of Life,2,534,,SC111,翁淑芬等,通識中心,150,142,8,中文,
自然,生命科學,0509,昆蟲世界 Insect World,2,134,,EC7D09,段淑人,通識中心,85,66,19,中文,
自然,生命科學,0510,樹木身體語言與照護 Tree Body Language and Care,2,323,,H101,劉東啟等,通識中心,41,37,4,中文,
自然,生命科學,0511,動物生物科技與生活 Animal Biotechnology and Life,2,234,,I407,陳彥伯等,通識中心,120,116,4,中文,
自然,生命科學,0512,生物醫學新知與應用 New Technologies and Applications of Biomedical Sciences,2,456,,Y104,許美鈴等,通識中心,120,118,2,中文,
自然,生命科學,0513,生物醫學新知與應用 New Technologies and Applications of Biomedical Sciences,2,256,,Y308,王惠民,通識中心,60,59,1,中文,
自然,生命科學,0514,生命科學與人生 Life Science and Human Life,2,434,,Z107,何瓊紋等,通識中心,100,100,0,中文,
自然,生命科學,0515,生命科學與人生 Life Science and Human Life,2,456,,Z000,簡麗鳳等,通識中心,100,104,0,中文,
自然,生命科學,0516,生命科學與人生 Life Science and Human Life,2,167,,Y202,張健忠,通識中心,60,58,2,中文,
自然,環境科學,0519,校園自然環境導覽 Guided Tour on Campus Environment,2,278,,Z109,劉思謙,通識中心,20,21,0,中文,
自然,環境科學,0520,世界糧食問題 World Food Problems,2,534,,IA531,高木知芙美,通識中心,50,49,1,英文,英語授課
自然,環境科學,0521,環境生態變遷與永續發展 Change and Sustainable Development in Environment and Ecology,2,578,,Y401,王鴻勳,通識中心,50,49,1,中文,
自然,環境科學,0522,生態學 Ecology,2,189,,Y204,于迺文,通識中心,70,68,2,中文,
自然,環境科學,0523,防災概論 Introduction to Disaster Mitigation,2,478,,Y401,王鴻勳,通識中心,50,53,0,中文,
自然,環境科學,0524,地學通論 Introduction to Physical Geography,3,1789,,J104,彭宗仁,通識中心,31,41,0,中文,建議非森林系、土環系學生選修
自然,環境科學,0525,氣候變遷影響及其因應策略 The Effects of Climate Change and the Analysis of Possible Adaptation Strategies,2,434,,Y307,蘇義淵,通識中心,72,50,22,英文,英語授課
自然,物質科學,0530,現代生活中的科技與物理 Technologies and Physics in Modern Life,2,178,,S104,何孟書等,通識中心,70,76,0,中文,
自然,物質科學,0531,生質材料概論 Introduction to Bio-based Materials,2,234,,V101,陳奕君,通識中心,50,45,5,中文,
自然,物質科學,0532,物理世界的奧秘 The Mystery of Physics,2,334,,S104,張志軍,通識中心,70,73,0,中文,建議非理工學院學生選修
自然,物質科學,0533,實用生活化學 Practical Aspects of Chemistry,2,434,,Y202,林寬鋸,通識中心,70,69,1,中文,修過全年班普通化學的同學建議勿修習此課程
自然,物質科學,0534,實用生活化學 Practical Aspects of Chemistry,2,556,,SC111,羅順原,通識中心,150,142,8,中文,
自然,物質科學,0535,生物化學與人生 Biochemistry and Life,2,234,,Y104,莊敦堯,通識中心,120,120,0,中文,
自然,物質科學,0536,自然的形狀 Patterns in Nature,2,378,,S104,廖思善,通識中心,70,76,0,中文,
自然,數學統計,0539,數學世界的奧秘 The Mystery of Mathematics,2,256,,Y301,李渭天等,通識中心,50,50,0,中文,
自然,數學統計,0540,統計與生活 Statistics and Life,2,156,,Y303,林宗儀,通識中心,50,55,0,中文,
自然,數學統計,0541,力學與數學的歷史發展 The Historical Evolution of Mechanics and Mathematics,2,334,,Y303,李林滄,通識中心,70,66,4,中文,
自然,工程科技,0546,奈米科技 Introduction of Nanotech,2,234,,ATB29,裴靜偉,通識中心,80,93,0,中文,
自然,工程科技,0547,化工科技 Chemical Engineering Technology,2,156,,CE206,李思禹,通識中心,32,41,0,中文,示範實驗
自然,工程科技,0548,生活中的工程 Engineering in Everyday Life,2,134,,L216,王東安,通識中心,50,47,3,英文,英語授課
自然,工程科技,0549,大自然啟發的仿生設計 Bioinspiration and Biomimicry,3,2234,,Y109,紀凱容,通識中心,31,19,12,英文,英語授課
自然,工程科技,0550,生醫工程概論 Introduction to Biomedical Engineering,3,2234,,Y304,賴千蕙,通識中心,60,54,6,中文,
自然,工程科技,0551,生醫工程概論 Introduction to Biomedical Engineering,3,3234,,Y301,王惠民,通識中心,60,47,13,中文,
自然,工程科技,0552,生醫工程概論 Introduction to Biomedical Engineering,3,1567,,Y302,廖國智,通識中心,60,59,1,中文,
自然,工程科技,0553,自由軟體與資訊安全 Free Software and Information Security,2,289,,L216,林建良,通識中心,50,36,14,中文,
自然,工程科技,0554,自由軟體與資訊安全 Free Software and Information Security,2,278,,Y401,謝育龍,通識中心,50,52,0,中文,
自然,環境科學,0593,惠蓀林場生態與環境 Ecology and Environment in Hui-Sun Experimental Forest,1,*,,*,李超雄,通識中心,69,67,2,中文,第一梯次：108/5/27-5/30(4天3夜)
自然,環境科學,0594,惠蓀林場生態與環境 Ecology and Environment in Hui-Sun Experimental Forest,1,*,,*,李超雄,通識中心,73,70,3,中文,第二梯次：108/6/18-6/21(4天3夜)
自然,環境科學,0595,惠蓀林場生態與環境 Ecology and Environment in Hui-Sun Experimental Forest,1,*,,*,李超雄,通識中心,72,71,1,中文,第三梯次：108/7/29-8/1(4天3夜)
自然,環境科學,0596,惠蓀林場生態與環境 Ecology and Environment in Hui-Sun Experimental Forest,1,*,,*,李超雄,通識中心,72,71,1,中文,第四梯次：108/8/27-8/30(4天3夜)
自然,生命科學,0103,生物醫學新知與應用 New Technologies and Applications of Biomedical Sciences,2,2AB,,Y112,闕斌如等,夜不限系別,120,130,0,中文,
自然,環境科學,0171,環境生態變遷與永續發展 Change and Sustainable Development in Environment and Ecology,2,5CD,,Y309,王鴻勳,夜不限系別,50,53,0,中文,
自然,環境科學,0172,生態學 Ecology,2,1CD,,Y302,于迺文,夜不限系別,70,75,0,中文,
