領域,學群,選課號碼(註1),科目名稱,學分,上課 時間,上課 週別,上課 教室,授課 教師,開課 單位,開課 人數,選課 人數,可選 餘額,授課 語言,備註
人文,歷史,0319,臺灣歷史導論 Introduction to History of Taiwan,2,434,,Y304,李毓嵐,通識中心,70,64,6,中文,
人文,歷史,0320,電影中的西洋古典史 Classical History in Films,2,134,,Y411,范姜士璁,通識中心,80,71,9,中文,
人文,歷史,0321,電影中的西洋古典史 Classical History in Films,2,356,,Y104,范姜士璁,通識中心,100,104,0,中文,
人文,歷史,0322,歷史與人生 History and Human Life,2,434,,Y401,林益德,通識中心,60,64,0,中文,
人文,歷史,0323,歷史與人生 History and Human Life,2,256,,Y302,蔡宗憲,通識中心,60,58,2,中文,
人文,歷史,0324,中國現代史 Contemporary Chinese History,2,234,,Y305,游博清,通識中心,50,47,3,中文,
人文,歷史,0325,西方健康文化史 Western Cultural History of Health,2,167,,Y203,陳樂元,通識中心,50,46,4,中文,
人文,歷史,0326,西方健康文化史 Western Cultural History of Health,2,189,,Y203,陳樂元,通識中心,50,40,10,中文,
人文,歷史,0327,看得見的中國史 A Visible History of China,2,434,,A204-2,游逸飛,通識中心,50,36,14,中文,
人文,歷史,0328,近百年臺灣發展與變遷 Modern Taiwan History,2,278,,Y309,陳慧先,通識中心,60,66,0,中文,
人文,歷史,0329,近百年臺灣發展與變遷 Modern Taiwan History,2,356,,Y308,陳慧先,通識中心,60,70,0,中文,
人文,歷史,0330,現代世界的形成 The Formation of Modern World,2,412,,Y307,江彥賢,通識中心,60,70,0,中文,
人文,哲學,0334,倫理學與當代議題 Ethics and Contemporary Issues,2,312,,Y403,翟挹,通識中心,70,69,1,中文,
人文,哲學,0335,倫理學與當代議題 Ethics and Contemporary Issues,2,256,,Y212,顧毓民,通識中心,60,30,30,中文,
人文,哲學,0336,實用邏輯學 Applied Logics,2,356,,Y212,顧毓民,通識中心,70,60,10,中文,
人文,哲學,0337,實用邏輯學 Applied Logics,2,534,,Y212,顧毓民,通識中心,70,42,28,中文,
人文,哲學,0338,美學 Aesthetics,2,234,,Y207,張盈馨,通識中心,60,61,0,中文,
人文,哲學,0339,生命教育 Life Education,2,412,,Y308,楊謦綺,通識中心,60,35,25,中文,
人文,哲學,0340,生命教育 Life Education,2,434,,Y208,賴淑蘭,通識中心,60,60,0,中文,
人文,哲學,0341,生命教育 Life Education,2,456,,Y208,賴淑蘭,通識中心,60,65,0,中文,
人文,哲學,0342,生命教育 Life Education,2,178,,Y212,鍾燕宜,通識中心,60,58,2,中文,
人文,哲學,0343,哲學概論 Introduction to Philosophy,2,456,,Y212,顧毓民,通識中心,70,38,32,中文,
人文,哲學,0344,哲學概論 Introduction to Philosophy,2,256,,Y207,張盈馨,通識中心,60,69,0,中文,
人文,哲學,0345,哲學概論 Introduction to Philosophy,2,134,,Y109,程諾蘭,通識中心,35,30,5,中文,
人文,哲學,0346,哲學概論 Introduction to Philosophy,2,156,,Y109,程諾蘭,通識中心,35,28,7,中文,
人文,藝術,0349,電影美學 Cinematic Aesthetics,2,456,,A203-1,廖瑩芝,通識中心,50,43,7,英文,英語授課
人文,藝術,0350,英國當代劇場 Contemporary British Theatre,2,556,,A318,廖瑩芝,通識中心,50,38,12,英文,英語授課
人文,藝術,0351,美術工作坊 Art Workshop,2,456,,Y605,蕭怡姍,通識中心,40,39,1,中文,
人文,藝術,0352,美術工作坊 Art Workshop,2,478,,Y605,蕭怡姍,通識中心,40,38,2,中文,
人文,藝術,0353,美術工作坊 Art Workshop,2,534,,Y605,蕭怡姍,通識中心,40,46,0,中文,
人文,藝術,0354,視覺藝術欣賞 Visual Art Appreciation,2,278,,Y204,吳如玉,通識中心,50,49,1,中文,
人文,藝術,0355,視覺藝術欣賞 Visual Art Appreciation,2,256,,Y204,吳如玉,通識中心,50,48,2,中文,
人文,藝術,0356,古典音樂賞析 Classical Music Appreciation,2,412,,A317,陳欣宜,通識中心,70,69,1,中文,本課程不開放特殊情形權限加選
人文,藝術,0357,古典音樂賞析 Classical Music Appreciation,2,434,,A317,陳欣宜,通識中心,70,66,4,中文,本課程不開放特殊情形權限加選
人文,藝術,0358,古典音樂賞析 Classical Music Appreciation,2,456,,A317,陳欣宜,通識中心,70,69,1,中文,本課程不開放特殊情形權限加選
人文,藝術,0359,古典音樂賞析 Classical Music Appreciation,2,312,,A317,陳彥蓉,通識中心,70,65,5,中文,本課程不開放特殊情形權限加選
人文,藝術,0360,古典音樂賞析 Classical Music Appreciation,2,334,,A317,陳彥蓉,通識中心,70,70,0,中文,本課程不開放特殊情形權限加選
人文,藝術,0361,古典音樂賞析 Classical Music Appreciation,2,356,,A317,陳彥蓉,通識中心,70,67,3,中文,本課程不開放特殊情形權限加選
人文,藝術,0362,古典音樂賞析 Classical Music Appreciation,2,134,,A317,李美賢,通識中心,70,68,2,中文,
人文,藝術,0363,古典音樂賞析 Classical Music Appreciation,2,156,,A317,李美賢,通識中心,70,67,3,中文,
人文,藝術,0364,古典音樂賞析 Classical Music Appreciation,2,178,,A317,李美賢,通識中心,70,69,1,中文,
人文,文化,0369,影像臺灣 The Image of Taiwan,2,334,,Y208,邱貴芬,通識中心,50,46,4,中文,
人文,文化,0370,江戶文化 Edo Culture,2,156,,Y309,蕭涵珍,通識中心,40,46,0,中文,
人文,文化,0371,吃喝文化在東亞 Eating and Drinking Culture in East Asia,2,334,,Y211,陳建源,通識中心,40,48,0,中文,
人文,文化,0372,世界宗教與人生價值 Religions of the World and Values of Life,2,356,,Y208,賴淑蘭,通識中心,50,45,5,中文,
人文,文化,0373,臺灣環境與永續生活 Taiwan's Environment and Sustainable Living,2,478,,A203-1,朱惠足等,通識中心,50,46,4,中文,
人文,文化,0374,多元文化下的東南亞 Understanding Cultural Diversity in Southeast Asia,2,234,,Y303,詹閔旭,通識中心,50,51,0,中文,
人文,文化,0375,數位時代下的文化旅遊 Cultural Tourism in the Digital Time,3,4234,,A205,高嘉勵等,通識中心,50,24,26,中文,
人文,文化,0376,日本文化 Japanese Culture,2,312,,Y204,賴郁君,通識中心,50,45,5,中文,
人文,文化,0377,日本文化 Japanese Culture,2,334,,Y204,賴郁君,通識中心,50,47,3,中文,
人文,文化,0378,日本文化 Japanese Culture,2,289,,Y402,徐睿鎂,通識中心,65,61,4,中文,本課程不開放特殊情形權限加選
人文,文化,0379,日本文化 Japanese Culture,2,434,,Y203,沈玉慧,通識中心,50,46,4,中文,
人文,文化,0380,日本文化 Japanese Culture,2,478,,Y202,沈玉慧,通識中心,50,37,13,中文,
人文,文化,0381,日本文化 Japanese Culture,2,434,,Y308,楊謦綺,通識中心,60,50,10,中文,
人文,文化,0382,中國傳統思想經典選讀 Reading of Classical Chinese Traditional Thought,2,212,,Y401,張盈馨,通識中心,50,55,0,中文,
人文,文化,0383,日本漫畫文化論 Japanese Manga Culture Inquiry,2,256,,Y202,陳仲偉,通識中心,70,67,3,中文,本課程不開放特殊情形權限加選
人文,文化,0384,國際禮儀與專業形象 International Etiquette and Professional Image,2,256,,Y605,彭瑞芝,通識中心,50,46,4,中文,本課程不開放特殊情形權限加選
人文,文化,0385,國際禮儀與專業形象 International Etiquette and Professional Image,2,278,,Y605,彭瑞芝,通識中心,50,47,3,英文,英語授課且不開放特殊情形權限加選
人文,文化,0386,"語言、文化與溝通 Language, Culture and Communication",2,356,,LI412,張文俐,通識中心,50,52,0,英文,英語授課
人文,文化,0387,"語言、文化與溝通 Language, Culture and Communication",2,156,,LI412,張文俐,通識中心,50,47,3,英文,英語授課
人文,文化,0388,歷史·生活與學習 Life and Learning in History,2,434,,Y204,宋德喜,通識中心,60,62,0,中文,
人文,文化,0389,中國士人文化 Chinese Literati Culture,2,412,,Y304,王仁祥,通識中心,60,56,4,中文,
人文,文化,0390,西方眼中的中國 China in Western Minds,2,256,,Y203,劉瑞寬,通識中心,50,43,7,中文,
人文,文化,0391,印度不思議 The Incredible India,2,378,,Y305,游博清,通識中心,50,52,0,中文,
人文,藝術,0104,美術工作坊 Art Workshop,2,4AB,,Y605,蕭怡姍,夜不限系別,40,40,0,中文,
人文,文化,0105,歷史·生活與學習 Life and Learning in History,2,2CD,,Y206,宋德喜,夜不限系別,50,44,6,中文,
人文,文化,0150,日本文化 Japanese Culture,2,4AB,,Y212,楊謦綺,夜不限系別,60,44,16,中文,
人文,文化,0153,多元文化在臺灣 Multicultural in Taiwan,2,2AB,,Y104,吳政憲,夜不限系別,100,103,0,中文,
人文,文化,0154,多元文化在臺灣 Multicultural in Taiwan,2,3AB,,Y104,吳政憲,夜不限系別,100,114,0,中文,
人文,文化,0156,多元文化在臺灣 Multicultural in Taiwan,2,4CD,,Y212,吳政憲,夜不限系別,75,79,0,中文,
人文,哲學,0157,倫理學與當代議題 Ethics and Contemporary Issues,2,3CD,,Y208,翟挹,夜不限系別,50,48,2,中文,
人文,藝術,0158,視覺藝術欣賞 Visual Art Appreciation,2,1AB,,Y112,王婉如,夜不限系別,50,46,4,中文,
人文,哲學,0160,實用邏輯學 Applied Logics,2,5AB,,Y409,顧毓民,夜不限系別,50,22,28,中文,
