領域,學群,選課號碼(註1),科目名稱,學分,上課 時間,上課 週別,上課 教室,授課 教師,開課 單位,開課 人數,選課 人數,可選 餘額,授課 語言,備註
社會,公民與社會,0419,資訊科技與社會 Information Technology and Society,2,556,,Y309,林建良,通識中心,50,43,7,中文,
社會,公民與社會,0420,性別·社會·個人 Gender-Society-Individual,2,234,,Y410,關永馨,通識中心,70,64,6,中文,本課程不開放特殊情形權限加選
社會,法律與政治,0421,法律與生活 Law and Everyday Life,2,312,,Y112,林炫秋,通識中心,120,114,6,中文,
社會,法律與政治,0422,科技與法律 Science and Technology Laws,2,478,,SC111,廖緯民,通識中心,120,111,9,中文,
社會,法律與政治,0423,民主與憲政 Democracy and Constitutionalism,2,212,,Y403,翟挹,通識中心,70,70,0,中文,
社會,法律與政治,0424,民主與憲政 Democracy and Constitutionalism,2,378,,Y411,潘競恒,通識中心,70,67,3,中文,
社會,法律與政治,0425,國際關係 International Relations,2,534,,SC202,崔進揆,通識中心,50,46,4,中文,
社會,法律與政治,0426,國際關係 International Relations,2,434,,SC112,廖舜右,通識中心,130,139,0,中文,
社會,法律與政治,0427,國際關係 International Relations,2,167,,Y402,劉泰廷,通識中心,60,57,3,中文,
社會,法律與政治,0428,國際關係 International Relations,2,267,,Y402,劉泰廷,通識中心,50,35,15,英文,英語授課
社會,法律與政治,0429,國際關係 International Relations,2,356,,SC111,沈玄池,通識中心,145,148,0,中文,
社會,法律與政治,0430,"探索我們的亞洲鄰居：政治、經濟、社會 Exploring Our Asian Neighbors: Politics, Economics and Society",2,434,,Y109,陳牧民,通識中心,45,42,3,英文,英語授課
社會,法律與政治,0431,日本與亞太區域發展 The Development of Asia-Pacific Region and Japan,3,3567,,SC112,廖舜右,通識中心,120,132,0,中文,
社會,法律與政治,0433,全球公民投票制度 Referendum,2,512,,Y104,李昌麟,通識中心,90,38,52,中文,
社會,法律與政治,0434,全球公民投票制度 Referendum,2,534,,Y104,李昌麟,通識中心,90,28,62,中文,
社會,法律與政治,0435,全球公民投票制度 Referendum,2,556,,Y104,李昌麟,通識中心,90,54,36,中文,
社會,法律與政治,0436,智慧財產權法概論 General Introduction on Intellectual Property,2,467,,SC112,戴志傑,通識中心,120,100,20,中文,
社會,法律與政治,0437,國家發展 National Development Study,2,378,,SC111,譚偉恩,通識中心,130,143,0,中文,
社會,法律與政治,0438,國家發展 National Development Study,2,234,,Y402,劉泰廷,通識中心,60,54,6,中文,
社會,法律與政治,0439,國家發展 National Development Study,2,334,,Y402,劉泰廷,通識中心,50,18,32,英文,英語授課
社會,法律與政治,0440,國防教育：國際情勢 National Defense Education: International Situations,2,478,,Y104,于力真,通識中心,100,117,0,中文,
社會,法律與政治,0441,國防教育：國際情勢 National Defense Education: International Situations,2,178,,Y104,張家熏,通識中心,100,119,0,中文,
社會,法律與政治,0442,國防教育：國防科技 National Defense Education: National Defense Science and Technology,2,534,,Y411,何信標,通識中心,50,69,0,中文,
社會,法律與政治,0443,國防教育：防衛動員 National Defense Education: Defense Mobilization,2,278,,Y411,廖志強,通識中心,50,69,0,中文,
社會,法律與政治,0444,國防教育：防衛動員 National Defense Education: Defense Mobilization,2,378,,Y104,陳秀年,通識中心,100,117,0,中文,
社會,法律與政治,0445,國防教育：全民國防 National Defense Education: All-out Defense,2,256,,Y411,廖淑芳,通識中心,50,70,0,中文,
社會,法律與政治,0446,國防教育：全民國防 National Defense Education: All-out Defense,2,156,,Y104,舒博智,通識中心,100,120,0,中文,
社會,法律與政治,0447,國防教育：國防政策 National Defense Education: National Defense Policies,2,256,,Y403,盧婉萱,通識中心,50,63,0,中文,
社會,法律與政治,0448,流行文化與國際關係 Popular Culture and International Relations,2,189,,Y402,劉泰廷,通識中心,50,52,0,中文,
社會,法律與政治,0449,流行文化與國際關係 Popular Culture and International Relations,2,367,,Y402,劉泰廷,通識中心,50,52,0,中文,
社會,商業與管理,0450,創業與創意 Entrepreneurial Venture and Innovation,3,2678,,Y305,李宗儒等,通識中心,70,59,11,中文,
社會,商業與管理,0451,創意與產業 Creativity and Industry,2,534,,Y305,陳明惠,通識中心,70,64,6,中文,
社會,商業與管理,0452,管理學 Management,3,4678,,Y305,梁貫御,通識中心,40,42,0,中文,
社會,商業與管理,0453,科技管理導論 Introduction to Technology Management,3,2234,,Y206,王瑞德,通識中心,50,19,31,中文,
社會,商業與管理,0454,會計學概要 Introduction to Accounting,3,2678,,Y208,張瑞當,通識中心,50,42,8,中文,建議未修過管院會計學課程的同學選修
社會,心理與教育,0458,人際關係與溝通 Interpersonal Relationship and Communication,2,312,,Y109,蔡素琴,通識中心,48,43,5,中文,
社會,心理與教育,0459,性別與親密關係 Gender and Close Relationships,2,356,,Y109,蔡素琴,通識中心,48,31,17,中文,
社會,心理與教育,0460,性別與親密關係 Gender and Close Relationships,2,334,,Y109,蔡素琴,通識中心,48,35,13,中文,
社會,心理與教育,0461,英文演說與溝通 English Speech and Communication,2,434,,Y302,陳昭良,通識中心,50,41,9,英文,英語授課
社會,心理與教育,0462,英文演說與溝通 English Speech and Communication,2,334,,Y101,潘千惠,通識中心,50,44,6,英文,英語授課
社會,心理與教育,0463,心理學 Psychology,3,1678,,Y410,關永馨,通識中心,70,64,6,中文,本課程不開放特殊情形權限加選
社會,心理與教育,0464,心理學 Psychology,3,2678,,Y410,關永馨,通識中心,70,56,14,中文,本課程不開放特殊情形權限加選
社會,心理與教育,0465,社會心理學 Social Psychology,2,134,,Y410,關永馨,通識中心,70,65,5,中文,本課程不開放特殊情形權限加選
社會,資訊與傳播,0471,數位媒體與第二外語習得 Digital Media and Second Language Acquisition,2,334,,LI412,張文俐,通識中心,50,32,18,英文,英語授課
社會,心理與教育,0498,自主學習(一) Self-Directed Learning (I),1,*,,*,全體教師,通識中心,0,3,0,中文,自主學習點數18點
社會,心理與教育,0499,自主學習(二) Self-Directed Learning (II),2,*,,*,全體教師,通識中心,0,2,0,中文,自主學習點數36點
社會,公民與社會,0101,政治社會哲學 Political-Social Philosophy,2,1CD,,Y204,顧毓民,夜不限系別,50,20,30,中文,可採計舊制社會學群
社會,法律與政治,0102,國防教育：國防科技 National Defense Education: National Defense Science and Technology,2,49D,,Y104,于力真,夜不限系別,100,124,0,中文,
社會,公民與社會,0161,政治社會哲學 Political-Social Philosophy,2,3AB,,Y208,顧毓民,夜不限系別,50,28,22,中文,可採計舊制社會學群
社會,公民與社會,0165,全球化與當代社會 Globalization and Contemporary Society,2,4AB,,Y104,陳迪暉,夜不限系別,70,78,0,中文,本課程不開放特殊情形權限加選可採計舊制社會學群
