領域,學群,選課號碼(註1),科目名稱,學分,上課 時間,上課 週別,上課 教室,授課 教師,開課 單位,開課 人數,選課 人數,可選 餘額,授課 語言,備註
社會,公民與社會,0401,服務學習：中小學課業輔導 Service Learning: Primary and Junior High School Tutoring,2,278,,Y312,楊琇玲,通識中心,31,32,0,中文,本學期第5~17週需使用課堂時間至信義國小服務
社會,公民與社會,0402,資訊科技與社會 Information Technology and Society,2,334,,Y409,洪朝貴,通識中心,60,73,0,中文,
社會,公民與社會,0403,政治社會哲學 Political-Social Philosophy,2,156,,Y212,顧毓民,通識中心,70,52,18,中文,
社會,公民與社會,0404,政治社會哲學 Political-Social Philosophy,2,456,,Y212,顧毓民,通識中心,70,57,13,中文,
社會,公民與社會,0405,社會學 Sociology,3,3234,,Y301,陳迪暉,通識中心,70,68,2,中文,本課程不開放特殊情形權限加選
社會,公民與社會,0406,社會關懷 Social Care,2,434,,Y208,賴淑蘭,通識中心,60,58,2,中文,
社會,公民與社會,0407,社會關懷 Social Care,2,456,,Y208,賴淑蘭,通識中心,60,60,0,中文,
社會,公民與社會,0408,食物與政治 Food and Politics,2,334,,Y112,譚偉恩,通識中心,120,119,1,中文,
社會,公民與社會,0409,亞洲共同體 Asian Community,3,5234,,SC111,蔡東杰,通識中心,100,101,0,中文,
社會,公民與社會,0410,中國經濟社會發展與轉型 Social-Economic Development and Transformation in China,2,534,,Y301,陳迪暉,通識中心,70,67,3,中文,本課程不開放特殊情形權限加選
社會,公民與社會,0411,動物福祉 Animal Welfare,2,556,,QB101,林荀龍等,通識中心,31,33,0,中文,須於週五下午1點~5點至動物收容中心服務，建議下午未排課的非獸醫系同學選修
社會,公民與社會,0412,社區營造與創意方案規劃 Community Empowerment and Creativity Program Planning,2,134,,Y211,張淑君,通識中心,35,33,2,中文,
社會,公民與社會,0413,社區營造與創意方案規劃 Community Empowerment and Creativity Program Planning,2,156,,Y211,張淑君,通識中心,35,32,3,中文,
社會,公民與社會,0414,婚姻與家庭 Marriage and Family,2,134,,SC111,劉昭辰,通識中心,150,146,4,中文,
社會,法律與政治,0419,法律與生活 Law and Everyday Life,2,312,,Y112,林炫秋,通識中心,120,113,7,中文,
社會,法律與政治,0420,國際關係 International Relations,2,356,,SC111,沈玄池,通識中心,140,144,0,中文,
社會,法律與政治,0421,國際關係 International Relations,2,256,,Y202,崔進揆,通識中心,50,56,0,中文,
社會,法律與政治,0422,國際關係 International Relations,2,434,,SC112,廖舜右,通識中心,130,133,0,中文,
社會,法律與政治,0423,民主與憲政 Democracy and Constitutionalism,2,212,,Y403,翟挹,通識中心,70,69,1,中文,
社會,法律與政治,0424,民主與憲政 Democracy and Constitutionalism,2,256,,Y403,翟挹,通識中心,70,75,0,中文,
社會,法律與政治,0425,民主與憲政 Democracy and Constitutionalism,2,356,,Y403,翟挹,通識中心,70,75,0,中文,
社會,法律與政治,0426,民主與憲政 Democracy and Constitutionalism,2,556,,Y403,翟挹,通識中心,70,72,0,中文,
社會,法律與政治,0427,民主與憲政 Democracy and Constitutionalism,2,478,,Y206,潘競恒,通識中心,70,40,30,中文,
社會,法律與政治,0428,國家發展 National Development Study,2,378,,SC111,譚偉恩,通識中心,150,148,2,中文,
社會,法律與政治,0429,行政學概要 Administrative Science,3,4567,,Y313,李長晏,通識中心,70,65,5,中文,
社會,法律與政治,0430,全球公民投票制度 Referendum,2,512,,Y104,李昌麟,通識中心,100,74,26,中文,
社會,法律與政治,0431,全球公民投票制度 Referendum,2,534,,Y104,李昌麟,通識中心,100,81,19,中文,
社會,法律與政治,0432,全球公民投票制度 Referendum,2,556,,Y104,李昌麟,通識中心,100,88,12,中文,
社會,法律與政治,0433,科技與法律 Science and Technology Laws,2,534,,Y112,廖緯民,通識中心,120,110,10,中文,
社會,法律與政治,0435,電影與國際關係 Films and International Relations,2,334,,SC120,陳牧民,通識中心,50,52,0,英文,英語授課
社會,法律與政治,0436,日本與亞太區域發展 The Development of Asia-Pacific Region and Japan,3,2567,,SC112,廖舜右,通識中心,120,124,0,中文,
社會,法律與政治,0437,智慧財產權法概論 General Introduction on Intellectual Property,2,467,,Y104,戴志傑,通識中心,120,94,26,中文,
社會,法律與政治,0442,國防教育：全民國防 National Defense Education: All-out Defense,2,478,,Y411,于力真,通識中心,70,91,0,中文,
社會,法律與政治,0443,國防教育：全民國防 National Defense Education: All-out Defense,2,378,,Y411,陳秀年,通識中心,70,77,0,中文,
社會,法律與政治,0444,國防教育：全民國防 National Defense Education: All-out Defense,2,156,,AT242,舒博智,通識中心,70,89,0,中文,
社會,法律與政治,0445,國防教育：全民國防 National Defense Education: All-out Defense,2,256,,Y411,廖淑芳,通識中心,70,80,0,中文,
社會,法律與政治,0446,國防教育：國防政策 National Defense Education: National Defense Policies,2,534,,Y411,何信標,通識中心,70,78,0,中文,
社會,法律與政治,0447,國防教育：國防政策 National Defense Education: National Defense Policies,2,278,,Y411,張家熏,通識中心,70,80,0,中文,
社會,法律與政治,0448,國防教育：國防政策 National Defense Education: National Defense Policies,2,278,,Y409,廖志強,通識中心,70,77,0,中文,
