領域,學群,選課號碼(註1),科目名稱,學分,上課 時間,上課 週別,上課 教室,授課 教師,開課 單位,開課 人數,選課 人數,可選 餘額,授課 語言,備註
人文,哲學,0337,生命教育 Life Education,2,478,,Y208,賴淑蘭,通識中心,60,47,13,中文,
人文,哲學,0338,倫理學與當代議題 Ethics and Contemporary Issues,2,212,,Y403,翟挹,通識中心,70,68,2,中文,
人文,哲學,0339,倫理學與當代議題 Ethics and Contemporary Issues,2,312,,Y403,翟挹,通識中心,70,72,0,中文,
人文,哲學,0340,倫理學與當代議題 Ethics and Contemporary Issues,2,512,,Y403,翟挹,通識中心,70,66,4,中文,
人文,哲學,0341,實用邏輯學 Applied Logics,2,356,,Y212,顧毓民,通識中心,70,64,6,中文,
人文,哲學,0342,實用邏輯學 Applied Logics,2,434,,Y212,顧毓民,通識中心,70,58,12,中文,
人文,哲學,0343,實用邏輯學 Applied Logics,2,534,,Y212,顧毓民,通識中心,70,58,12,中文,
人文,哲學,0344,佛法與科學 Buddha Dharma and Science,2,134,,Y308,周玟觀等,通識中心,50,51,0,中文,
人文,哲學,0345,美學 Aesthetics,2,312,,Y402,張盈馨,通識中心,70,73,0,中文,
人文,哲學,0346,美學 Aesthetics,2,334,,Y402,張盈馨,通識中心,70,65,5,中文,
人文,哲學,0347,應用易經 Yi-Jing in Practice,2,378,,Y409,陳榮波,通識中心,75,76,0,中文,本課程不開放特殊情形權限加選
人文,哲學,0348,中醫哲學 Philosophy of Chinese Medicine,2,356,,Y409,陳榮波,通識中心,75,75,0,中文,本課程不開放特殊情形權限加選
人文,哲學,0349,生死學 Life and Death Studies,2,412,,Y308,楊謦綺,通識中心,55,54,1,中文,
人文,哲學,0350,哲學概論 Introduction to Philosophy,2,234,,Y402,張盈馨,通識中心,70,71,0,中文,
人文,哲學,0351,哲學概論 Introduction to Philosophy,2,156,,Y207,蕭振聲,通識中心,50,52,0,中文,
人文,哲學,0352,哲學概論 Introduction to Philosophy,2,256,,Y302,顧毓民,通識中心,70,51,19,中文,
人文,哲學,0353,哲學概論 Introduction to Philosophy,2,556,,Y212,顧毓民,通識中心,70,54,16,中文,
人文,藝術,0359,幫派電影與暴力美學 Gangster Films and Aesthetics of Violence,2,278,,A317,廖瑩芝,通識中心,60,54,6,英文,英語授課
人文,藝術,0360,美術工作坊 Art Workshop,2,234,,A318,蕭怡姍,通識中心,40,45,0,中文,
人文,藝術,0361,美術工作坊 Art Workshop,2,256,,A318,蕭怡姍,通識中心,40,52,0,中文,
人文,藝術,0362,美術工作坊 Art Workshop,2,278,,A318,蕭怡姍,通識中心,31,34,0,中文,此課程內容包含牆壁彩繪(詳課綱)，且不開放特殊情形權限加選
人文,藝術,0363,藝術的故事 The Story of Art,2,256,,Y206,劉瑞寬,通識中心,50,50,0,中文,
人文,藝術,0364,視覺藝術欣賞 Visual Art Appreciation,2,356,,Y401,吳如玉,通識中心,70,67,3,中文,
人文,藝術,0365,視覺藝術欣賞 Visual Art Appreciation,2,378,,Y401,吳如玉,通識中心,70,66,4,中文,
人文,藝術,0366,古典音樂賞析 Classical Music Appreciation,2,156,,Y104,李美賢,通識中心,120,123,0,中文,
人文,藝術,0367,古典音樂賞析 Classical Music Appreciation,2,178,,Y104,李美賢,通識中心,120,116,4,中文,
人文,藝術,0368,古典音樂賞析 Classical Music Appreciation,2,456,,A317,陳欣宜,通識中心,70,66,4,中文,
人文,藝術,0369,古典音樂賞析 Classical Music Appreciation,2,478,,Y104,陳欣宜,通識中心,120,110,10,中文,
人文,藝術,0370,古典音樂賞析 Classical Music Appreciation,2,112,,A317,陳彥蓉,通識中心,70,77,0,中文,
人文,藝術,0371,古典音樂賞析 Classical Music Appreciation,2,134,,A317,陳彥蓉,通識中心,70,83,0,中文,
人文,藝術,0372,影像與文化評論 Visual Images and Cultural Criticism,2,378,,Y104,蔡淑惠,通識中心,50,44,6,中文,
人文,藝術,0373,古典音樂賞析 Classical Music Appreciation,2,312,,A317,陳彥蓉,通識中心,70,72,0,中文,
人文,藝術,0374,古典音樂賞析 Classical Music Appreciation,2,334,,A317,陳彥蓉,通識中心,70,74,0,中文,
人文,藝術,0375,古典音樂賞析 Classical Music Appreciation,2,49A,,Y104,陳欣宜,通識中心,120,32,88,中文,
人文,文化,0376,世界宗教與人生價值 Religions of the World and Values of Life,2,434,,Y208,賴淑蘭,通識中心,60,50,10,中文,
人文,文化,0377,日本文化 Japanese Culture,2,289,,Y402,徐睿鎂,通識中心,50,58,0,中文,
人文,文化,0378,日本文化 Japanese Culture,2,434,,Y308,楊謦綺,通識中心,55,56,0,中文,
人文,文化,0379,日本文化 Japanese Culture,2,156,,Y309,蕭涵珍,通識中心,50,59,0,中文,
人文,文化,0382,影像臺灣 The Image of Taiwan,2,156,,A317,廖瑩芝,通識中心,60,30,30,英文,英語授課
人文,文化,0383,影像臺灣 The Image of Taiwan,2,178,,A317,廖瑩芝,通識中心,60,0,60,英文,英語授課
人文,文化,0384,歷史·生活與學習 Life and Learning in History,2,434,,Y402,宋德喜,通識中心,60,60,0,中文,
人文,文化,0385,文化人類學導論 Introduction to Cultural Anthropology,2,378,,Y206,陳建源,通識中心,50,22,28,中文,
人文,文化,0386,中國士人文化 Chinese Literati Culture,2,412,,Y304,王仁祥,通識中心,60,56,4,中文,
人文,文化,0387,數位時代下的文化旅遊 Cultural Tourism in the Digital Time,2,478,,A205,高嘉勵等,通識中心,50,21,29,中文,
人文,文化,0388,日本漫畫文化論 Japanese Manga Culture Inquiry,2,234,,Y112,陳仲偉,通識中心,120,117,3,中文,本課程不開放特殊情形權限加選
人文,文化,0389,日本漫畫文化論 Japanese Manga Culture Inquiry,2,256,,Y112,陳仲偉,通識中心,120,117,3,中文,本課程不開放特殊情形權限加選
人文,文化,0390,多元文化在臺灣 Multicultural in Taiwan,2,256,,Y104,吳政憲,通識中心,100,101,0,中文,本課程不開放特殊情形權限加選
人文,文化,0391,多元文化在臺灣 Multicultural in Taiwan,2,278,,Y104,吳政憲,通識中心,100,102,0,中文,本課程不開放特殊情形權限加選
人文,文化,0392,多元文化在臺灣 Multicultural in Taiwan,2,312,,Y112,吳政憲,通識中心,100,104,0,中文,本課程不開放特殊情形權限加選
人文,文化,0393,多元文化在臺灣 Multicultural in Taiwan,2,334,,Y112,吳政憲,通識中心,100,106,0,中文,本課程不開放特殊情形權限加選
人文,文化,0394,"語言、文化與溝通 Language, Culture and Communication",2,356,,LI412,張文俐,通識中心,60,56,4,英文,英語授課
人文,文化,0395,"語言、文化與溝通 Language, Culture and Communication",2,456,,LI412,張文俐,通識中心,60,63,0,英文,英語授課
人文,文化,0397,國際禮儀與專業形象 International Etiquette and Professional Image,2,567,,Y206,彭瑞芝,通識中心,70,63,7,中文,
人文,文化,0398,國際禮儀與專業形象 International Etiquette and Professional Image,2,589,,Y206,彭瑞芝,通識中心,70,68,2,中文,
人文,文化,0150,日本文化 Japanese Culture,2,4AB,,Y201,楊謦綺,夜不限系別,55,51,4,中文,
人文,文化,0151,歷史·生活與學習 Life and Learning in History,2,2CD,,Y206,宋德喜,夜不限系別,50,34,16,中文,可採計舊制歷史學群
人文,文化,0152,歷史·生活與學習 Life and Learning in History,2,4CD,,Y206,宋德喜,夜不限系別,50,32,18,中文,可採計舊制歷史學群
人文,文化,0153,多元文化在臺灣 Multicultural in Taiwan,2,2AB,,Y212,吳政憲,夜不限系別,75,73,2,中文,
人文,文化,0154,多元文化在臺灣 Multicultural in Taiwan,2,3AB,,Y212,吳政憲,夜不限系別,75,73,2,中文,
人文,藝術,0155,美術工作坊 Art Workshop,2,3AB,,Y202,蕭怡姍,夜不限系別,40,37,3,中文,
人文,哲學,0156,倫理學與當代議題 Ethics and Contemporary Issues,2,3CD,,Y203,翟挹,夜不限系別,50,35,15,中文,
人文,文化,0157,多元文化在臺灣 Multicultural in Taiwan,2,3CD,,Y212,吳政憲,夜不限系別,75,75,0,中文,
人文,藝術,0158,視覺藝術欣賞 Visual Art Appreciation,2,2AB,,Y206,王婉如,夜不限系別,50,17,33,中文,
人文,哲學,0160,實用邏輯學 Applied Logics,2,4AB,,Y409,顧毓民,夜不限系別,50,18,32,中文,
人文,歷史,0162,歷史與人生 History and Human Life,2,1AB,,Y303,蘇全正,夜不限系別,50,44,6,中文,可採計舊制歷史學群
