領域,學群,選課號碼(註1),科目名稱,學分,上課 時間,上課 週別,上課 教室,授課 教師,開課 單位,開課 人數,選課 人數,可選 餘額,授課 語言,備註
社會,公民與社會,0401,服務學習：中小學課業輔導 Service Learning: Primary and Junior High School Tutoring,2,278,,Y403,楊琇玲,通識中心,31,37,0,中文,本學期第5~17週需使用課堂時間至信義國小服務
社會,公民與社會,0403,資訊科技與社會 Information Technology and Society,2,456,,Y409,洪朝貴,通識中心,65,76,0,中文,
社會,公民與社會,0404,政治社會哲學 Political-Social Philosophy,2,156,,Y212,顧毓民,通識中心,70,26,44,中文,
社會,公民與社會,0405,政治社會哲學 Political-Social Philosophy,2,334,,Y212,顧毓民,通識中心,70,20,50,中文,
社會,公民與社會,0406,社會學 Sociology,3,4567,,Y410,陳迪暉,通識中心,70,79,0,中文,
社會,公民與社會,0407,社會學 Sociology,3,5234,,Y410,陳迪暉,通識中心,70,78,0,中文,
社會,公民與社會,0408,性別·社會·個人 Gender-Society-Individual,2,234,,Y401,關永馨,通識中心,60,53,7,中文,
社會,公民與社會,0411,食物與政治 Food and Politics,2,434,,S1A03,譚偉恩,通識中心,120,135,0,中文,
社會,公民與社會,0412,亞洲共同體 Asian Community,3,5234,,SC111,蔡東杰,通識中心,120,117,3,中文,
社會,公民與社會,0413,專業服務學習：寵物義診 Professional Service Learning: Veterinary Volunteer Clinic for Companion Animals,2,578,,QB101,李衛民等,通識中心,20,26,0,中文,建議獸醫系大三(含)以上修習
社會,公民與社會,0414,社區營造與創意方案規劃 Community Empowerment and Creativity Program Planning,2,134,,Y211,張淑君,通識中心,35,33,2,中文,
社會,公民與社會,0415,社區營造與創意方案規劃 Community Empowerment and Creativity Program Planning,2,156,,Y211,張淑君,通識中心,35,33,2,中文,
社會,公民與社會,0416,新興科技與倫理 Ethics and Emerging Technology,2,267,,Y309,蘇宜成,通識中心,50,42,8,英文,英語授課
社會,公民與社會,0417,都市再生與環境正義 Urban Regeneration and Environmental Justice,3,1234,,Y402,蔡岡廷,通識中心,60,55,5,中文,
社會,法律與政治,0422,法律與生活 Law and Everyday Life,2,312,,SC103,林炫秋,通識中心,132,113,19,中文,
社會,法律與政治,0423,國際關係 International Relations,2,234,,SC202,沈玄池,通識中心,70,72,0,中文,
社會,法律與政治,0424,國際關係 International Relations,2,356,,SC112,沈玄池,通識中心,120,127,0,中文,
社會,法律與政治,0425,國際關係 International Relations,2,334,,SC121,陳牧民,通識中心,90,94,0,中文,
社會,法律與政治,0426,國際關係 International Relations,2,334,,SC103,楊三億,通識中心,100,93,7,中文,
社會,法律與政治,0427,國際關係 International Relations,2,434,,SC112,廖舜右,通識中心,130,146,0,中文,
社會,法律與政治,0428,民主與憲政 Democracy and Constitutionalism,2,256,,Y403,翟挹,通識中心,70,74,0,中文,
社會,法律與政治,0429,民主與憲政 Democracy and Constitutionalism,2,356,,Y403,翟挹,通識中心,70,75,0,中文,
社會,法律與政治,0430,民主與憲政 Democracy and Constitutionalism,2,556,,Y403,翟挹,通識中心,70,72,0,中文,
社會,法律與政治,0431,民主與憲政 Democracy and Constitutionalism,2,478,,Y206,潘競恒,通識中心,70,65,5,中文,
社會,法律與政治,0432,國家發展 National Development Study,2,378,,SC112,譚偉恩,通識中心,130,140,0,中文,
社會,法律與政治,0433,科技與法律 Science and Technology Laws,2,534,,Y112,廖緯民,通識中心,120,111,9,中文,
社會,法律與政治,0434,民法通論 General Introduction to the Civil Code,2,178,,Y112,廖緯民,通識中心,120,109,11,中文,
社會,法律與政治,0435,日本與亞太區域發展 The Development of Asia-Pacific Region and Japan,3,2567,,SC112,廖舜右,通識中心,124,132,0,中文,
社會,法律與政治,0436,智慧財產權法概論 General Introduction on Intellectual Property,2,123,,Y410,戴志傑,通識中心,70,62,8,中文,
社會,法律與政治,0437,智慧財產權法概論 General Introduction on Intellectual Property,2,367,,Y410,戴志傑,通識中心,70,62,8,中文,
社會,商業與管理,0443,管理學 Management,3,3678,,Y411,郭如秀,通識中心,75,79,0,中文,
社會,商業與管理,0444,管理學 Management,3,1678,,Y403,謝君,通識中心,50,50,0,中文,
社會,商業與管理,0445,經濟學導論 Introduction to Economics,3,1678,,Y304,紀志毅,通識中心,35,24,11,英文,英語授課
社會,商業與管理,0446,經濟學導論 Introduction to Economics,3,3678,,Y402,蘇明俊,通識中心,70,70,0,中文,
社會,商業與管理,0447,創業與創意 Entrepreneurial Venture and Innovation,3,2678,,Y411,李宗儒等,通識中心,70,57,13,中文,
社會,商業與管理,0448,財務管理與投資 Financial Management and Investment,2,367,,Y112,李超雄,通識中心,120,110,10,中文,本課程不開放特殊情形權限加選
社會,心理與教育,0454,心理學 Psychology,3,1678,,Y401,關永馨,通識中心,60,61,0,中文,
社會,心理與教育,0455,心理學 Psychology,3,2678,,Y401,關永馨,通識中心,60,60,0,中文,
社會,心理與教育,0456,人際關係與溝通 Interpersonal Relationship and Communication,2,556,,Y104,劉秀丹,通識中心,70,78,0,中文,
社會,心理與教育,0457,人際關係與溝通 Interpersonal Relationship and Communication,2,578,,Y104,劉秀丹,通識中心,70,77,0,中文,
社會,心理與教育,0458,人際關係與溝通 Interpersonal Relationship and Communication,2,134,,Y313,蔡素琴,通識中心,70,66,4,中文,
社會,心理與教育,0459,社會心理學 Social Psychology,2,134,,Y401,關永馨,通識中心,60,56,4,中文,
社會,心理與教育,0460,教育與終身學習 Education and Life-Long Learning,2,334,,Y211,陳姿伶,通識中心,40,38,2,中文,
社會,心理與教育,0461,教育與終身學習 Education and Life-Long Learning,2,256,,Y402,劉子彰,通識中心,70,76,0,中文,
社會,心理與教育,0462,性別與親密關係 Gender and Close Relationships,2,156,,Y313,蔡素琴,通識中心,70,64,6,中文,
社會,心理與教育,0463,性別與親密關係 Gender and Close Relationships,2,178,,Y313,蔡素琴,通識中心,70,64,6,中文,
社會,心理與教育,0464,英文演說與溝通 English Speech and Communication,2,256,,Y204,佘嘉玲,通識中心,60,58,2,英文,英語授課
社會,心理與教育,0465,大學入門 Introduction to University Life,2,378,,Y211,林清源,通識中心,32,21,11,中文,
社會,資訊與傳播,0471,資訊資源與圖書館 Information Resources and Libraries,2,456,,A205,宋慧筠,通識中心,50,40,10,英文,英語授課
社會,資訊與傳播,0472,數位媒體與第二外語習得 Digital Media and Second Language Acquisition,2,534,,LI412,張文俐,通識中心,60,50,10,英文,英語授課
社會,心理與教育,0497,通識教育教學實務(一) Teaching Practice in General Education (I),0,*,,*,宋德喜,通識中心,88,86,2,中文,
社會,心理與教育,0498,自主學習(一) Self-Directed Learning (I),1,*,,*,全體教師,通識中心,0,1,0,中文,自主學習點數18點
社會,心理與教育,0499,自主學習(二) Self-Directed Learning (II),2,*,,*,全體教師,通識中心,0,9,0,中文,自主學習點數36點
社會,公民與社會,0161,政治社會哲學 Political-Social Philosophy,2,5CD,,Y202,顧毓民,夜不限系別,50,20,30,中文,可採計舊制社會學群
社會,法律與政治,0163,民主與憲政 Democracy and Constitutionalism,2,1CD,,Y204,翟挹,夜不限系別,50,51,0,中文,可採計舊制社會學群
