領域,學群,選課號碼(註1),科目名稱,學分,上課 時間,上課 週別,上課 教室,授課 教師,開課 單位,開課 人數,選課 人數,可選 餘額,授課 語言,備註
人文,歷史,0337,近百年臺灣發展與變遷 Modern Taiwan History,2,434,,Y307,陳慧先,通識中心,50,51,0,中文,
人文,歷史,0338,近百年臺灣發展與變遷 Modern Taiwan History,2,478,,Y305,陳慧先,通識中心,50,48,2,中文,
人文,歷史,0339,中國歷史與民間傳說 Chinese History and Tales,2,156,,Y104,黃純怡,通識中心,90,88,2,中文,
人文,歷史,0340,全球經濟史 Global Economic History,2,234,,Y409,林志龍,通識中心,60,56,4,中文,
人文,歷史,0341,臺灣歷史導論 Introduction to History of Taiwan,2,434,,Y204,李毓嵐,通識中心,50,45,5,中文,
人文,歷史,0342,臺灣歷史導論 Introduction to History of Taiwan,2,478,,Y204,李毓嵐,通識中心,50,46,4,中文,
人文,歷史,0343,電影中的西洋古典史 Classical History in Films,2,356,,Y104,范姜士璁,通識中心,100,92,8,中文,
人文,歷史,0344,西方健康文化史 Western Cultural History of Health,2,367,,Y302,陳樂元,通識中心,50,44,6,中文,
人文,藝術,0348,藝術的故事 The Story of Art,2,256,,Y203,劉瑞寬,通識中心,50,47,3,中文,
人文,藝術,0349,藝術的故事 The Story of Art,2,256,,Y305,何智勇,通識中心,70,67,3,中文,不開放特殊加簽
人文,藝術,0350,古典音樂賞析 Classical Music Appreciation,2,156,,Y112,李美賢,通識中心,110,103,7,中文,
人文,藝術,0351,古典音樂賞析 Classical Music Appreciation,2,178,,Y112,李美賢,通識中心,110,106,4,中文,
人文,藝術,0352,古典音樂賞析 Classical Music Appreciation,2,412,,Y112,陳欣宜,通識中心,110,101,9,中文,不開放特殊加簽
人文,藝術,0353,古典音樂賞析 Classical Music Appreciation,2,434,,Y112,陳欣宜,通識中心,110,96,14,中文,不開放特殊加簽
人文,藝術,0354,古典音樂賞析 Classical Music Appreciation,2,112,,Y112,陳彥蓉,通識中心,110,109,1,中文,不開放特殊加簽
人文,藝術,0355,古典音樂賞析 Classical Music Appreciation,2,134,,Y112,陳彥蓉,通識中心,110,110,0,中文,不開放特殊加簽
人文,藝術,0356,電影美學 Cinematic Aesthetics,2,456,,A711,廖瑩芝,通識中心,36,31,5,英文/EMI,英語授課
人文,藝術,0357,電影美學 Cinematic Aesthetics,2,234,,Y305,何智勇,通識中心,70,66,4,中文,不開放特殊加簽
人文,藝術,0359,幫派電影與暴力美學 Gangster Films and Aesthetics of Violence,2,478,,A711,廖瑩芝,通識中心,36,24,12,英文/EMI,英語授課
人文,文化,0105,歷史·生活與學習 Life and Learning in History,2,2CD,,Y302,宋德喜,夜不限系別,50,47,3,中文,
人文,文化,0106,歷史·生活與學習 Life and Learning in History,2,2AB,,Y302,宋德喜,夜不限系別,50,43,7,中文,
人文,歷史,0108,歷史與人生 History and Human Life,2,3AB,,Y313,林益德,夜不限系別,50,48,2,中文,不開放特殊加簽
