領域,學群,選課號碼(註1),科目名稱,學分,上課 時間,上課 週別,上課 教室,授課 教師,開課 單位,開課 人數,選課 人數,可選 餘額,授課 語言,備註
自然,生命科學,0501,生命的動力與延續 The Vitality and Sustainability of Life,2,134,,SC111,陳良築等,通識中心,150,147,3,中文,本課程不開放特殊情形權限加選
自然,生命科學,0502,生命的動力與延續 The Vitality and Sustainability of Life,2,534,,SC111,陳良築等,通識中心,150,149,1,中文,本課程不開放特殊情形權限加選
自然,生命科學,0503,生命科學與人生 Life Science and Human Life,2,434,,SC103,何瓊紋等,通識中心,100,100,0,中文,
自然,生命科學,0504,生命科學與人生 Life Science and Human Life,2,456,,Y112,鄭任鈞等,通識中心,100,107,0,中文,
自然,生命科學,0505,生物醫學新知與應用 New Technologies and Applications of Biomedical Sciences,2,256,,Y308,王惠民,通識中心,60,53,7,中文,
自然,生命科學,0506,生物醫學新知與應用 New Technologies and Applications of Biomedical Sciences,2,456,,Y104,林宜玫等,通識中心,109,107,2,中文,
自然,生命科學,0507,昆蟲世界 Insect World,2,134,,EC7D09,段淑人,通識中心,85,56,29,中文,
自然,生命科學,0508,健康與人生 Health and Life,2,178,,Y305,黃秀琳,通識中心,35,35,0,中文,本課程不開放特殊情形權限加選
自然,生命科學,0509,動物生物科技與生活 Animal Biotechnology and Life,2,234,,I407,陳彥伯等,通識中心,120,119,1,中文,
自然,生命科學,0510,植物生態與多樣性 Plant Ecology and Biodiversity,2,278,,IA531,趙國容,通識中心,50,16,34,英文,英語授課
自然,生命科學,0511,園藝與生活 Horticulture and Living,2,189,,H300,林慧玲等,通識中心,65,68,0,中文,
自然,生命科學,0512,微生物世界 Microbial World,2,456,,R10B05,鍾文鑫等,通識中心,100,104,0,中文,
自然,生命科學,0513,臺灣重要之病毒性傳染病 Important Viral Infectious Diseases in Taiwan,2,434,,Y112,邱賢松,通識中心,100,115,0,中文,
自然,生命科學,0514,樹木身體語言與照護 Tree Body Language and Care,2,323,,H101,劉東啟等,通識中心,41,37,4,中文,
自然,生命科學,0515,生態旅遊 Ecotourism,2,334,,AN514,謝淳仁,通識中心,35,27,8,中文,本課程需配合校外教學，請同學考量課程時間
自然,生命科學,0516,生態旅遊 Ecotourism,2,356,,AN514,謝淳仁,通識中心,35,33,2,中文,本課程需配合校外教學，請同學考量課程時間
自然,生命科學,0517,生物醫學新知與應用 New Technologies and Applications of Biomedical Sciences,2,178,,Y312,古山吉(Kumar),通識中心,50,29,21,英文,英語授課
自然,生命科學,0518,常見疾病預防與保健 Common Disease and Health Promotion in Taiwan,2,278,,Y207,古山吉(Kumar),通識中心,50,40,10,英文,英語授課
自然,環境科學,0519,生活、工作與安全 Safety of Life and Work,2,134,,Y402,王鴻勳,通識中心,50,49,1,中文,
自然,環境科學,0520,生態學 Ecology,2,189,,Y204,于迺文,通識中心,70,69,1,中文,
自然,環境科學,0521,地學通論 Introduction to Physical Geography,3,1789,,J104,彭宗仁,通識中心,31,40,0,中文,建議非森林系、土環系學生選修
自然,環境科學,0522,防災概論 Introduction to Disaster Mitigation,2,478,,Y203,王鴻勳,通識中心,50,44,6,中文,
自然,環境科學,0523,校園自然環境導覽 Guided Tour on Campus Environment,2,278,,Z109,劉思謙,通識中心,20,23,0,中文,
自然,環境科學,0524,氣候變遷影響及其因應策略 The Effects of Climate Change and the Analysis of Possible Adaptation Strategies,2,434,,Y202,蘇義淵,通識中心,72,56,16,英文,英語授課
自然,環境科學,0525,環境生態變遷與永續發展 Change and Sustainable Development in Environment and Ecology,2,578,,Y203,王鴻勳,通識中心,50,49,1,中文,
自然,環境科學,0527,世界糧食問題 World Food Problems,2,534,,IA531,高木知芙美,通識中心,50,39,11,英文,英語授課
自然,生命科學,0528,漫談預防醫學 A Brief Introduction to Preventive Medicine,2,378,,Y303,古山吉(Kumar),通識中心,50,32,18,英文,英語授課
自然,生命科學,0529,營養與保健 Nutrition and Health Care,2,478,,Y303,古山吉(Kumar),通識中心,50,27,23,英文,英語授課
自然,生命科學,0530,香料植物之應用與保健機能 Application and Health Function of Spices and Herbs,3,5678,,Y303,古山吉(Kumar),通識中心,50,41,9,英文,英語授課
自然,物質科學,0531,"化學、醫藥與社會 Chemistry, Medicine and Society",2,234,,Y301,賴千蕙,通識中心,60,59,1,中文,
自然,物質科學,0532,生物化學與人生 Biochemistry and Life,2,234,,Y104,莊敦堯,通識中心,120,112,8,中文,
自然,物質科學,0533,物理世界的奧秘 The Mystery of Physics,2,334,,S104,張志軍,通識中心,50,48,2,中文,建議非理工學院學生選修
自然,物質科學,0534,現代生活中的科技與物理 Technologies and Physics in Modern Life,2,178,,S104,何孟書等,通識中心,70,73,0,中文,
自然,物質科學,0535,實用生活化學 Practical Aspects of Chemistry,2,456,,SC112,羅順原,通識中心,150,147,3,中文,
自然,物質科學,0537,生質材料概論 Introduction to Bio-based Materials,2,234,,V101,陳奕君,通識中心,50,54,0,中文,
自然,數學統計,0541,力學與數學的歷史發展 The Historical Evolution of Mechanics and Mathematics,2,334,,Y303,李林滄,通識中心,70,64,6,中文,
自然,數學統計,0542,統計與生活 Statistics and Life,2,156,,Y212,林宗儀,通識中心,50,51,0,中文,
自然,工程科技,0546,生醫工程概論 Introduction to Biomedical Engineering,3,4567,,Y302,王惠民,通識中心,60,40,20,中文,
自然,工程科技,0547,生醫工程概論 Introduction to Biomedical Engineering,3,1567,,ATB13,廖國智,通識中心,60,56,4,中文,
自然,工程科技,0548,生醫工程概論 Introduction to Biomedical Engineering,3,3234,,Y104,程德勝,通識中心,100,62,38,中文,
自然,工程科技,0549,生醫工程概論 Introduction to Biomedical Engineering,3,2567,,Y301,程華強,通識中心,60,18,42,英文,英語授課
自然,工程科技,0550,奈米科技 Introduction of Nanotech,2,234,,ATB29,裴靜偉,通識中心,90,105,0,中文,
自然,工程科技,0551,精密工程科學概論 Overview Science of Precision Engineering,2,367,,Y301,韓斌等,通識中心,40,32,8,中文,
自然,工程科技,0552,化工科技 Chemical Engineering Technology,2,156,,CE206,李思禹,通識中心,32,35,0,中文,示範實驗
自然,工程科技,0553,自由軟體與資訊安全 Free Software and Information Security,2,278,,U702,謝育龍,通識中心,40,38,2,中文,本課程不開放特殊情形權限加選
自然,工程科技,0554,生活中的工程 Engineering in Everyday Life,2,134,,L216,王東安,通識中心,40,37,3,英文,英語授課
自然,工程科技,0555,行動載具程式設計 Mobile Device Programming,2,334,,U701,林建良,通識中心,40,34,6,中文,本課程不開放特殊情形權限加選
自然,工程科技,0556,行動載具程式設計 Mobile Device Programming,2,378,,S821,林建良,通識中心,50,41,9,中文,
自然,環境科學,0593,惠蓀林場生態與環境 Ecology and Environment in Hui-Sun Experimental Forest,1,*,,*,李超雄,通識中心,42,42,0,中文,第一梯次：109/7/14-7/17(4天3夜)
