領域,學群,選課號碼(註1),科目名稱,學分,上課 時間,上課 週別,上課 教室,授課 教師,開課 單位,開課 人數,選課 人數,可選 餘額,授課 語言,備註
人文,藝術,0330,藝術的故事 The Story of Art,2,478,,Y204,鄧文貞,通識中心,50,22,28,中文,
人文,哲學,0333,生死學 Life and Death Studies,2,412,,Y308,楊謦綺,通識中心,60,50,10,中文,
人文,哲學,0334,生命教育 Life Education,2,434,,Y208,賴淑蘭,通識中心,60,54,6,中文,
人文,哲學,0335,生命教育 Life Education,2,456,,Y208,賴淑蘭,通識中心,60,56,4,中文,
人文,哲學,0336,生命教育 Life Education,2,178,,Y212,鍾燕宜,通識中心,60,59,1,中文,
人文,哲學,0337,倫理學與當代議題 Ethics and Contemporary Issues,2,312,,Y304,翟挹,通識中心,70,73,0,中文,
人文,哲學,0338,哲學概論 Introduction to Philosophy,2,256,,Y207,張盈馨,通識中心,60,67,0,中文,
人文,哲學,0339,實用邏輯學 Applied Logics,2,356,,Y212,顧毓民,通識中心,60,45,15,中文,
人文,哲學,0340,美學 Aesthetics,2,234,,Y207,張盈馨,通識中心,60,69,0,中文,
人文,藝術,0341,美術工作坊 Art Workshop,2,212,,Y605,鄧文貞,通識中心,40,35,5,中文,
人文,藝術,0342,美術工作坊 Art Workshop,2,234,,Y605,鄧文貞,通識中心,40,41,0,中文,
人文,藝術,0343,電影美學 Cinematic Aesthetics,2,256,,Y309,何智勇,通識中心,70,62,8,中文,本課程不開放特殊情形權限加選
人文,藝術,0344,古典音樂賞析 Classical Music Appreciation,2,156,,Y112,李美賢,通識中心,110,117,0,中文,
人文,藝術,0345,古典音樂賞析 Classical Music Appreciation,2,178,,Y112,李美賢,通識中心,100,100,0,中文,
人文,藝術,0346,古典音樂賞析 Classical Music Appreciation,2,512,,Y112,陳欣宜,通識中心,100,97,3,中文,本課程不開放特殊情形權限加選
人文,藝術,0347,古典音樂賞析 Classical Music Appreciation,2,534,,Y112,陳欣宜,通識中心,110,105,5,中文,本課程不開放特殊情形權限加選
人文,藝術,0348,古典音樂賞析 Classical Music Appreciation,2,312,,Y112,陳彥蓉,通識中心,110,109,1,中文,本課程不開放特殊情形權限加選
人文,藝術,0349,古典音樂賞析 Classical Music Appreciation,2,334,,Y112,陳彥蓉,通識中心,100,100,0,中文,本課程不開放特殊情形權限加選
人文,藝術,0350,美術工作坊 Art Workshop,2,456,,Y605,蕭怡姍,通識中心,40,42,0,中文,
人文,藝術,0351,美術工作坊 Art Workshop,2,478,,Y605,蕭怡姍,通識中心,40,39,1,中文,
人文,藝術,0352,美術工作坊 Art Workshop,2,534,,Y605,蕭怡姍,通識中心,40,44,0,中文,
人文,藝術,0353,英國當代劇場 Contemporary British Theatre,2,556,,A711,廖瑩芝,通識中心,36,30,6,英文,英語授課test
人文,藝術,0354,視覺藝術欣賞 Visual Art Appreciation,2,278,,Y204,吳如玉,通識中心,50,43,7,中文,
人文,藝術,0355,視覺藝術欣賞 Visual Art Appreciation,2,256,,Y204,吳如玉,通識中心,50,46,4,中文,
人文,藝術,0356,藝術的故事 The Story of Art,2,256,,Y203,劉瑞寬,通識中心,50,43,7,中文,
人文,藝術,0357,電影美學 Cinematic Aesthetics,2,578,,A711,廖瑩芝,通識中心,36,25,11,英文,英語授課
人文,藝術,0358,建築設計的創意 Creativity of Architecture Design,3,4678,,Y212,楊基發,通識中心,70,34,36,中文,
人文,藝術,0359,藝術的故事 The Story of Art,2,278,,Y309,何智勇,通識中心,70,29,41,中文,本課程不開放特殊情形權限加選
人文,文化,0360,中國士人文化 Chinese Literati Culture,2,412,,Y305,王仁祥,通識中心,60,53,7,中文,
人文,文化,0361,中國傳統思想經典選讀 Reading of Classical Chinese Traditional Thought,2,212,,Y401,張盈馨,通識中心,50,54,0,中文,
人文,文化,0362,中國傳統思想經典選讀 Reading of Classical Chinese Traditional Thought,2,434,,Y206,蕭振聲,通識中心,50,48,2,中文,
人文,文化,0363,文化人類學導論 Introduction to Cultural Anthropology,2,256,,Y202,廖志輝,通識中心,50,43,7,中文,
人文,文化,0364,文化人類學導論 Introduction to Cultural Anthropology,2,278,,Y202,廖志輝,通識中心,50,29,21,中文,
人文,文化,0365,日本文化 Japanese Culture,2,434,,Y302,沈玉慧,通識中心,45,36,9,中文,
人文,文化,0366,日本文化 Japanese Culture,2,412,,Y302,沈玉慧,通識中心,45,39,6,中文,
人文,文化,0367,日本文化 Japanese Culture,2,289,,Y402,徐睿鎂,通識中心,65,66,0,中文,
人文,文化,0368,日本文化 Japanese Culture,2,434,,Y308,楊謦綺,通識中心,60,54,6,中文,
人文,文化,0369,日本文化 Japanese Culture,2,312,,Y204,賴郁君,通識中心,50,47,3,中文,
人文,文化,0370,日本文化 Japanese Culture,2,334,,Y204,賴郁君,通識中心,50,49,1,中文,
人文,文化,0371,多元文化在臺灣 Multicultural in Taiwan,2,378,,Y304,黃純怡,通識中心,60,53,7,中文,
人文,文化,0372,多元文化在臺灣 Multicultural in Taiwan,2,434,,Y204,黃純怡,通識中心,60,62,0,中文,
人文,文化,0373,東亞城市發展：從大航海時代到全球化時代 Cities in East Asia: From the Age of Discovery to the Age of Globalization,3,4567,,Y305,董建宏等,通識中心,60,53,7,中文,
人文,文化,0374,"語言、文化與溝通 Language, Culture and Communication",2,356,,LI412,張文俐,通識中心,50,44,6,英文,英語授課
人文,文化,0375,"語言、文化與溝通 Language, Culture and Communication",2,156,,LI412,張文俐,通識中心,50,46,4,英文,英語授課
人文,文化,0376,世界宗教與人生價值 Religions of the World and Values of Life,2,356,,Y208,賴淑蘭,通識中心,50,46,4,中文,
人文,文化,0377,日本漫畫文化論 Japanese Manga Culture Inquiry,2,278,,Y104,陳仲偉,通識中心,120,117,3,中文,本課程不開放特殊情形權限加選
人文,文化,0378,日本漫畫文化論 Japanese Manga Culture Inquiry,2,256,,Y104,陳仲偉,通識中心,120,115,5,中文,本課程不開放特殊情形權限加選
人文,文化,0379,吃喝文化在東亞 Eating and Drinking Culture in East Asia,2,334,,Y207,陳建源,通識中心,40,40,0,中文,
人文,文化,0380,國際禮儀與專業形象 International Etiquette and Professional Image,2,256,,Y605,彭瑞芝,通識中心,40,37,3,中文,本課程不開放特殊情形權限加選
人文,文化,0381,國際禮儀與專業形象 International Etiquette and Professional Image,2,278,,Y605,彭瑞芝,通識中心,40,33,7,英文,英語授課且不開放特殊情形權限加選
人文,文化,0382,江戶文化 Edo Culture,2,334,,Y301,蕭涵珍,通識中心,40,51,0,中文,
人文,文化,0383,印度不思議 The Incredible India,2,256,,Y305,游博清,通識中心,50,52,0,中文,
人文,文化,0384,探索臺中城 Exploring Taichung City,2,134,,Y401,劉泰廷,通識中心,60,53,7,中文,
人文,文化,0385,日治時期臺灣文化與文學 Taiwanese Culture and Literature in the Japanese Colonial Period,2,534,,Y109,高嘉勵,通識中心,50,21,29,英文,英語授課
人文,藝術,0104,美術工作坊 Art Workshop,2,4AB,,Y605,蕭怡姍,夜不限系別,40,44,0,中文,
人文,文化,0105,歷史·生活與學習 Life and Learning in History,2,2CD,,Y302,宋德喜,夜不限系別,50,55,0,中文,
人文,文化,0106,歷史·生活與學習 Life and Learning in History,2,2AB,,Y302,宋德喜,夜不限系別,50,51,0,中文,
人文,文化,0150,日本文化 Japanese Culture,2,4AB,,Y206,楊謦綺,夜不限系別,60,44,16,中文,
人文,哲學,0157,倫理學與當代議題 Ethics and Contemporary Issues,2,3CD,,Y208,翟挹,夜不限系別,65,64,1,中文,
人文,藝術,0158,視覺藝術欣賞 Visual Art Appreciation,2,1AB,,Y112,王婉如,夜不限系別,60,55,5,中文,
人文,哲學,0160,實用邏輯學 Applied Logics,2,5AB,,Y409,顧毓民,夜不限系別,50,29,21,中文,
