領域,學群,選課號碼(註1),科目名稱,學分,上課 時間,上課 週別,上課 教室,授課 教師,開課 單位,開課 人數,選課 人數,可選 餘額,授課 語言,備註
社會,公民與社會,0401,社會科學概論 Introduction to Social Science,3,2234,,Y302,沈玄池,通識中心,59,24,35,中文,無法使用中文的同學請勿選此門課;含彈性教學
社會,公民與社會,0402,婚姻與家庭 Marriage and Family,2,156,,SC111,劉昭辰,通識中心,140,143,0,中文,
社會,公民與社會,0403,社會學 Sociology,3,2234,,Y206,陳迪暉,通識中心,55,49,6,中文,不開放特殊加簽
社會,公民與社會,0404,社會學 Sociology,3,2789,,Y409,林志龍,通識中心,60,24,36,中文,含彈性教學
社會,公民與社會,0405,性別·社會·個人 Gender-Society-Individual,2,234,,Y304,關永馨,通識中心,60,52,8,中文,"不開放特殊加簽,含彈性教學"
社會,公民與社會,0406,愛情與政治 Love and Politics,2,278,,SC112,譚偉恩,通識中心,150,86,64,中文,不開放特殊加簽
社會,公民與社會,0407,公共管理與公民社會 Public Management and Civil Society,2,334,,SC204,潘競恒,通識中心,50,41,9,中文,
社會,心理與教育,0411,心理學 Psychology,3,1678,,Y304,關永馨,通識中心,60,18,42,中文,"不開放特殊加簽,含彈性教學"
社會,心理與教育,0412,心理學 Psychology,3,2678,,Y304,關永馨,通識中心,60,17,43,中文,"不開放特殊加簽,含彈性教學"
社會,心理與教育,0413,比較教育學 Comparative Pedagogy,2,367,,Y313,施又瑀,通識中心,50,48,2,中文,含彈性教學
社會,心理與教育,0414,比較教育學 Comparative Pedagogy,2,467,,Y308,施又瑀,通識中心,50,51,0,中文,含彈性教學
社會,心理與教育,0415,社會心理學 Social Psychology,2,134,,Y304,關永馨,通識中心,60,57,3,中文,"不開放特殊加簽,含彈性教學"
社會,心理與教育,0416,社會心理學 Social Psychology,2,167,,Y313,施又瑀,通識中心,50,49,1,中文,含彈性教學
社會,心理與教育,0417,教育與終身學習 Education and Life-Long Learning,2,256,,Y101,陳姿伶,通識中心,40,40,0,中文,
社會,心理與教育,0418,性別與親密關係 Gender and Close Relationships,2,134,,Y101,蔡素琴,通識中心,48,29,19,中文,含彈性教學
社會,心理與教育,0419,性別與親密關係 Gender and Close Relationships,2,278,,Y101,蔡素琴,通識中心,48,14,34,中文,含彈性教學
社會,法律與政治,0423,法學緒論 Introduction to Legal Studies,2,456,,Y305,紀和均,通識中心,50,51,0,中文,不開放特殊加簽
社會,法律與政治,0424,法學緒論 Introduction to Legal Studies,2,556,,Y208,黃馨慧,通識中心,50,48,2,中文,
社會,法律與政治,0425,民主與憲政 Democracy and Constitutionalism,2,312,,Y304,翟挹,通識中心,70,68,2,中文,
社會,法律與政治,0426,民主與憲政 Democracy and Constitutionalism,2,356,,Y304,翟挹,通識中心,70,66,4,中文,
社會,法律與政治,0427,民主與憲政 Democracy and Constitutionalism,2,378,,SC202,潘競恒,通識中心,70,30,40,中文,
社會,法律與政治,0428,政治學 Political Science,3,5234,,Y208,黃馨慧,通識中心,50,32,18,中文,
社會,法律與政治,0429,行政學概要 Administrative Science,3,4234,,Y304,吳勁甫,通識中心,40,21,19,中文,
社會,法律與政治,0430,行政學概要 Administrative Science,3,4678,,Y304,吳勁甫,通識中心,40,13,27,中文,
社會,法律與政治,0431,科技與法律 Science and Technology Laws,2,478,,Y204,廖緯民,通識中心,50,26,24,中文,
社會,法律與政治,0432,民法通論 General Introduction to the Civil Code,2,178,,Y204,廖緯民,通識中心,50,33,17,中文,
社會,法律與政治,0433,電影與國際關係 Films and International Relations,2,534,,SC204,盧信吉,通識中心,50,45,5,中文,
社會,法律與政治,0434,電影與國際關係 Films and International Relations,2,278,,Y410,劉泰廷,通識中心,50,51,0,中文,含彈性教學
社會,法律與政治,0435,國防教育：全民國防 National Defense Education: All-out Defense,2,278,,Y401,劉國宗,通識中心,60,61,0,中文,國防教育只採計一門為通識學分
社會,法律與政治,0436,國防教育：國防政策 National Defense Education: National Defense Policies,2,156,,Y402,舒博智,通識中心,60,71,0,中文,國防教育只採計一門為通識學分
社會,法律與政治,0437,國防教育：國防政策 National Defense Education: National Defense Policies,2,178,,Y402,舒博智,通識中心,60,71,0,中文,國防教育只採計一門為通識學分
社會,法律與政治,0438,國防教育：防衛動員 National Defense Education: Defense Mobilization,2,278,,Y313,陳秀年,通識中心,60,71,0,中文,國防教育只採計一門為通識學分
社會,法律與政治,0439,國防教育：國防科技 National Defense Education: National Defense Science and Technology,2,334,,Y401,何信標,通識中心,65,69,0,中文,國防教育只採計一門為通識學分
社會,法律與政治,0440,國防教育：國防科技 National Defense Education: National Defense Science and Technology,2,378,,Y401,何信標,通識中心,65,69,0,中文,國防教育只採計一門為通識學分
社會,法律與政治,0441,國防教育：國際情勢 National Defense Education: International Situations,2,534,,Y401,林欣郁,通識中心,60,68,0,中文,國防教育只採計一門為通識學分
社會,法律與政治,0442,國防教育：國際情勢 National Defense Education: International Situations,2,156,,*,林欣郁,通識中心,50,0,50,中文,"(未成班,停開) 【南投校區-循環經濟研究學院(於「役政署」下車)】國防教育只採計一門為通識學分"
社會,法律與政治,0443,日本與亞太區域發展 The Development of Asia-Pacific Region and Japan,2,256,,SC112,廖舜右,通識中心,90,88,2,中文,含彈性教學
社會,法律與政治,0444,智慧財產權法概論 General Introduction on Intellectual Property,2,456,,Y303,蘇宜成,通識中心,50,38,12,中文,
社會,法律與政治,0445,全球公民投票制度 Referendum,2,434,,Y305,紀和均,通識中心,70,50,20,中文,不開放特殊加簽
社會,法律與政治,0446,國際商務法律導論 Introduction to International Business Law,2,278,,*,蘇怡慈,通識中心,31,0,31,英文/EMI,"(未成班,停開) English Conducting;含彈性教學"
社會,商業與管理,0451,會計學概要 Introduction to Accounting,3,2678,,Y301,張瑞當,通識中心,50,15,35,中文,建議未修過管院會計學課程的同學選修
社會,商業與管理,0452,老子的無為管理學 Do Nothing Management of Laozi,3,3678,,Y206,何建達,通識中心,50,42,8,中文,
社會,商業與管理,0453,財務報表分析概論 Introduction to Financial Statement Analysis,2,167,,*,陳育成,通識中心,48,48,0,中文,新開設遠距課程，非同步遠距教學(第1週及第4週為同步)，建議非管院同學選修
社會,商業與管理,0454,財務報表分析概論 Introduction to Financial Statement Analysis,2,134,,U701,徐川皓,通識中心,45,39,6,中文,限修人數45人。
社會,商業與管理,0455,從生態學領導 Leadership by Ecology,2,556,,*,于迺文,通識中心,48,0,48,中文,"(未成班,停開) 含彈性教學;【南投校區-文教大樓(於「省訓團」下車)】"
