領域,學群,選課號碼(註1),科目名稱,學分,上課 時間,上課 週別,上課 教室,授課 教師,開課 單位,開課 人數,選課 人數,可選 餘額,授課 語言,備註
社會,法律與政治,0432,全球公民投票制度 Referendum,2,534,,Y305,李昌麟,通識中心,70,43,27,中文,
社會,法律與政治,0433,科技與法律 Science and Technology Laws,2,534,,SC111,廖緯民,通識中心,120,120,0,中文,
社會,法律與政治,0434,民法通論 General Introduction to the Civil Code,2,178,,Y112,廖緯民,通識中心,120,105,15,中文,
社會,法律與政治,0435,日本與亞太區域發展 The Development of Asia-Pacific Region and Japan,3,2234,,SC111,廖舜右,通識中心,120,118,2,中文,
社會,法律與政治,0436,性別與法律 Gender and Law,2,278,,Y308,蘇宜成,通識中心,50,44,6,中文,本課程不開放特殊情形權限加選
社會,法律與政治,0437,智慧財產權法概論 General Introduction on Intellectual Property,2,256,,Y308,蘇宜成,通識中心,50,44,6,中文,本課程不開放特殊情形權限加選
社會,法律與政治,0438,國際關係 International Relations,2,534,,SC103,蔡東杰等,通識中心,100,83,17,中文,
社會,商業與管理,0441,經濟學導論 Introduction to Economics,3,3678,,Y307,蘇明俊,通識中心,70,70,0,中文,
社會,商業與管理,0442,創業與創意 Entrepreneurial Venture and Innovation,3,2678,,Y313,李宗儒等,通識中心,70,38,32,中文,
社會,商業與管理,0443,產業創新與社會影響 Industrial Innovation and Social Influence,2,267,,Y309,梁貫御,通識中心,40,18,22,中文,
社會,商業與管理,0444,會計學概要 Introduction to Accounting,3,2234,,SC226,張瑞當,通識中心,50,54,0,中文,
社會,商業與管理,0445,老子的無為管理學 Do Nothing Management of Laozi,3,1678,,Y303,何建達,通識中心,45,37,8,中文,
社會,商業與管理,0446,股市投資模擬實作 Stock Investment Simulation and Practice,3,1567,,SC111,張樹之,通識中心,130,134,0,中文,考試以英文命題
社會,商業與管理,0447,高科技產業導論 Introduction to High Technology Industry,3,2678,,Y203,蘇信寧,通識中心,60,13,47,中文,
社會,商業與管理,0448,管理學 Management,3,1678,,Y309,郭如秀,通識中心,70,65,5,中文,
社會,心理與教育,0451,心理學 Psychology,3,1678,,Y401,關永馨,通識中心,60,54,6,中文,
社會,心理與教育,0452,心理學 Psychology,3,2678,,Y401,關永馨,通識中心,60,54,6,中文,
社會,心理與教育,0453,人際關係與溝通 Interpersonal Relationship and Communication,2,556,,Y104,劉秀丹,通識中心,70,79,0,中文,
社會,心理與教育,0454,人際關係與溝通 Interpersonal Relationship and Communication,2,578,,Y104,劉秀丹,通識中心,70,79,0,中文,
社會,心理與教育,0455,人際關係與溝通 Interpersonal Relationship and Communication,2,134,,Y313,蔡素琴,通識中心,70,67,3,中文,
社會,心理與教育,0456,社會心理學 Social Psychology,2,134,,Y401,關永馨,通識中心,60,59,1,中文,
社會,心理與教育,0457,教育與終身學習 Education and Life-Long Learning,2,334,,Y211,陳姿伶,通識中心,40,49,0,中文,
社會,心理與教育,0458,性別與親密關係 Gender and Close Relationships,2,156,,Y313,蔡素琴,通識中心,70,64,6,中文,
社會,心理與教育,0459,性別與親密關係 Gender and Close Relationships,2,178,,Y313,蔡素琴,通識中心,70,57,13,中文,
社會,心理與教育,0460,英文演說與溝通 English Speech and Communication,2,256,,Y208,潘千惠,通識中心,50,43,7,英文,英語授課
社會,資訊與傳播,0464,資訊資源與圖書館 Information Resources and Libraries,2,378,,A205,羅思嘉,通識中心,50,32,18,英文,英語授課
社會,資訊與傳播,0465,資訊資源與圖書館 Information Resources and Libraries,2,334,,A205,蘇小鳳,通識中心,50,49,1,中文,
社會,資訊與傳播,0466,數位媒體與第二外語習得 Digital Media and Second Language Acquisition,2,456,,LI412,張文俐,通識中心,60,54,6,英文,英語授課
社會,心理與教育,0497,通識教育教學實務(二) Teaching Practice in General Education (II),0,*,,*,宋德喜,通識中心,83,83,0,中文,
社會,心理與教育,0498,自主學習(一) Self-Directed Learning (I),1,*,,*,全體教師,通識中心,0,29,0,中文,自主學習點數18點
社會,心理與教育,0499,自主學習(二) Self-Directed Learning (II),2,*,,*,全體教師,通識中心,0,7,0,中文,自主學習點數36點
社會,公民與社會,0157,政治社會哲學 Political-Social Philosophy,2,3AB,,Y301,顧毓民,夜不限系別,50,0,50,中文,
社會,公民與社會,0161,政治社會哲學 Political-Social Philosophy,2,4AB,,Y301,顧毓民,夜不限系別,50,17,33,中文,可採計舊制社會學群
社會,公民與社會,0162,性別‧社會‧個人 Gender-Society-Individual,2,2AB,,Y410,關永馨,夜不限系別,60,45,15,中文,可採計舊制社會學群
社會,法律與政治,0163,民主與憲政 Democracy and Constitutionalism,2,3CD,,Y302,翟挹,夜不限系別,50,49,1,中文,可採計舊制社會學群
