領域,學群,選課號碼(註1),科目名稱,學分,上課 時間,上課 週別,上課 教室,授課 教師,開課 單位,開課 人數,選課 人數,可選 餘額,授課 語言,備註
人文,哲學,0329,生死學 Life and Death Studies,2,412,,Y308,楊謦綺,通識中心,60,48,12,中文,
人文,哲學,0330,生命教育 Life Education,2,434,,Y208,賴淑蘭,通識中心,60,59,1,中文,
人文,哲學,0331,生命教育 Life Education,2,456,,Y208,賴淑蘭,通識中心,60,62,0,中文,
人文,哲學,0332,倫理學與當代議題 Ethics and Contemporary Issues,2,312,,Y403,翟挹,通識中心,70,69,1,中文,
人文,哲學,0333,倫理學與當代議題 Ethics and Contemporary Issues,2,556,,Y403,翟挹,通識中心,70,72,0,中文,
人文,哲學,0334,實用邏輯學 Applied Logics,2,356,,Y212,顧毓民,通識中心,70,15,55,中文,
人文,哲學,0335,實用邏輯學 Applied Logics,2,434,,Y212,顧毓民,通識中心,70,17,53,中文,
人文,哲學,0336,實用邏輯學 Applied Logics,2,534,,Y212,顧毓民,通識中心,70,13,57,中文,
人文,哲學,0337,美學 Aesthetics,2,312,,Y207,張盈馨,通識中心,60,57,3,中文,
人文,哲學,0338,美學 Aesthetics,2,334,,Y207,張盈馨,通識中心,60,54,6,中文,
人文,哲學,0339,哲學概論 Introduction to Philosophy,2,356,,Y207,張盈馨,通識中心,60,67,0,中文,
人文,哲學,0340,哲學概論 Introduction to Philosophy,2,456,,Y212,顧毓民,通識中心,70,40,30,中文,
人文,藝術,0345,英國電視喜劇 British TV Comedy,2,156,,Y605,廖瑩芝,通識中心,48,40,8,英文,英語授課
人文,藝術,0346,藝術的故事 The Story of Art,2,256,,Y206,劉瑞寬,通識中心,50,53,0,中文,
人文,藝術,0347,視覺藝術欣賞 Visual Art Appreciation,2,256,,Y309,吳如玉,通識中心,70,68,2,中文,本課程不開放特殊情形權限加選
人文,藝術,0348,視覺藝術欣賞 Visual Art Appreciation,2,278,,Y309,吳如玉,通識中心,70,60,10,中文,本課程不開放特殊情形權限加選
人文,藝術,0349,古典音樂賞析 Classical Music Appreciation,2,156,,A317,李美賢,通識中心,60,69,0,中文,
人文,藝術,0350,古典音樂賞析 Classical Music Appreciation,2,178,,A317,李美賢,通識中心,60,60,0,中文,
人文,藝術,0351,古典音樂賞析 Classical Music Appreciation,2,256,,A317,李美賢,通識中心,60,67,0,中文,
人文,藝術,0352,古典音樂賞析 Classical Music Appreciation,2,278,,A317,李美賢,通識中心,60,64,0,中文,
人文,藝術,0353,古典音樂賞析 Classical Music Appreciation,2,412,,A317,陳欣宜,通識中心,70,69,1,中文,本課程不開放特殊情形權限加選
人文,藝術,0354,古典音樂賞析 Classical Music Appreciation,2,434,,A317,陳欣宜,通識中心,70,71,0,中文,本課程不開放特殊情形權限加選
人文,藝術,0355,古典音樂賞析 Classical Music Appreciation,2,456,,A317,陳欣宜,通識中心,70,69,1,中文,本課程不開放特殊情形權限加選
人文,藝術,0356,古典音樂賞析 Classical Music Appreciation,2,478,,A317,陳欣宜,通識中心,70,60,10,中文,本課程不開放特殊情形權限加選
人文,藝術,0357,古典音樂賞析 Classical Music Appreciation,2,112,,A317,陳彥蓉,通識中心,70,68,2,中文,本課程不開放特殊情形權限加選
人文,藝術,0358,古典音樂賞析 Classical Music Appreciation,2,134,,A317,陳彥蓉,通識中心,70,70,0,中文,本課程不開放特殊情形權限加選
人文,藝術,0359,古典音樂賞析 Classical Music Appreciation,2,312,,A317,陳彥蓉,通識中心,70,70,0,中文,本課程不開放特殊情形權限加選
人文,藝術,0360,古典音樂賞析 Classical Music Appreciation,2,334,,A317,陳彥蓉,通識中心,70,71,0,中文,本課程不開放特殊情形權限加選
人文,藝術,0361,幫派電影與暴力美學 Gangster Films and Aesthetics of Violence,2,178,,Y605,廖瑩芝,通識中心,48,25,23,英文,英語授課
人文,文化,0365,世界宗教與人生價值 Religions of the World and Values of Life,2,356,,Y208,賴淑蘭,通識中心,50,40,10,中文,
人文,文化,0366,日本文化 Japanese Culture,2,289,,Y402,徐睿鎂,通識中心,65,63,2,中文,本課程不開放特殊情形權限加選
人文,文化,0367,日本文化 Japanese Culture,2,434,,Y308,楊謦綺,通識中心,60,51,9,中文,
人文,文化,0368,日本文化 Japanese Culture,2,356,,Y202,賴郁君,通識中心,60,55,5,中文,
人文,文化,0369,歷史·生活與學習 Life and Learning in History,2,434,,Y204,宋德喜,通識中心,60,58,2,中文,
人文,文化,0370,中國士人文化 Chinese Literati Culture,2,256,,Y304,王仁祥,通識中心,60,35,25,中文,
人文,文化,0371,中國士人文化 Chinese Literati Culture,2,378,,Y304,王仁祥,通識中心,60,43,17,中文,
人文,文化,0372,中國士人文化 Chinese Literati Culture,2,412,,Y304,王仁祥,通識中心,60,47,13,中文,
人文,文化,0373,中國傳統思想經典選讀 Reading of Classical Chinese Traditional Thought,2,156,,Y207,蕭振聲,通識中心,50,47,3,中文,
人文,文化,0376,實用漢字學 Han Characters,2,478,,Y605,林清源,通識中心,40,10,30,中文,
人文,文化,0377,江戶文化 Edo Culture,2,256,,Y302,蕭涵珍,通識中心,50,64,0,中文,
人文,文化,0378,吃喝文化在東亞 Eating and Drinking Culture in East Asia,2,278,,Y208,陳建源,通識中心,40,44,0,中文,
人文,文化,0379,多元文化在臺灣 Multicultural in Taiwan,2,312,,Y112,吳政憲,通識中心,110,114,0,中文,本課程不開放特殊情形權限加選
人文,文化,0380,多元文化在臺灣 Multicultural in Taiwan,2,334,,Y112,吳政憲,通識中心,110,109,1,中文,本課程不開放特殊情形權限加選
人文,文化,0381,多元文化在臺灣 Multicultural in Taiwan,2,356,,Y112,吳政憲,通識中心,110,111,0,中文,本課程不開放特殊情形權限加選
人文,文化,0382,"語言、文化與溝通 Language, Culture and Communication",2,256,,LI412,張文俐,通識中心,60,43,17,英文,英語授課
人文,文化,0383,"語言、文化與溝通 Language, Culture and Communication",2,356,,LI412,張文俐,通識中心,60,54,6,英文,英語授課
人文,文化,0384,東北亞歷史與文化 The History and Culture of Northeast Asia,2,256,,Y207,蔡宗憲,通識中心,60,63,0,中文,
人文,文化,0385,日本文化 Japanese Culture,2,334,,Y202,沈玉慧,通識中心,50,38,12,中文,
人文,文化,0386,日本文化 Japanese Culture,2,478,,Y201,沈玉慧,通識中心,50,44,6,中文,
人文,文化,0102,影像臺灣 The Image of Taiwan,2,4AB,,Y207,蘇全正,夜不限系別,40,39,1,中文,可採計舊制歷史學群
人文,哲學,0103,生死學 Life and Death Studies,2,4AB,,Y206,楊謦綺,夜不限系別,60,28,32,中文,
人文,文化,0151,歷史·生活與學習 Life and Learning in History,2,2CD,,Y212,宋德喜,夜不限系別,50,28,22,中文,可採計舊制歷史學群
人文,文化,0154,日本文化 Japanese Culture,2,4AB,,Y303,賴郁君,夜不限系別,50,47,3,中文,
人文,哲學,0155,倫理學與當代議題 Ethics and Contemporary Issues,2,1CD,,Y212,翟挹,夜不限系別,50,48,2,中文,
人文,哲學,0158,實用邏輯學 Applied Logics,2,3AB,,Y405,顧毓民,夜不限系別,50,0,50,中文,
人文,歷史,0159,中國歷史與民間傳說 Chinese History and Tales,2,2AB,,Y303,吳政憲,夜不限系別,75,76,0,中文,可採計舊制歷史學群
人文,歷史,0160,中國歷史與民間傳說 Chinese History and Tales,2,3AB,,Y202,吳政憲,夜不限系別,75,73,2,中文,可採計舊制歷史學群
人文,藝術,0165,視覺藝術欣賞 Visual Art Appreciation,2,2AB,,Y309,吳如玉,夜不限系別,60,47,13,中文,
人文,歷史,0181,中國歷史與民間傳說 Chinese History and Tales,2,3CD,,Y202,吳政憲,夜不限系別,75,69,6,中文,可採計舊制歷史學群
