領域,學群,選課號碼(註1),科目名稱,學分,上課 時間,上課 週別,上課 教室,授課 教師,開課 單位,開課 人數,選課 人數,可選 餘額,授課 語言,備註
社會,法律與政治,0418,國際關係 International Relations,2,234,,SC120,崔進揆,通識中心,50,54,0,中文,
社會,法律與政治,0419,國際關係 International Relations,2,434,,SC112,廖舜右,通識中心,130,147,0,中文,
社會,法律與政治,0420,國際關係 International Relations,2,378,,SC111,譚偉恩,通識中心,130,132,0,中文,
社會,法律與政治,0421,民主與憲政 Democracy and Constitutionalism,2,212,,Y403,翟挹,通識中心,70,69,1,中文,
社會,法律與政治,0422,民主與憲政 Democracy and Constitutionalism,2,256,,Y403,翟挹,通識中心,70,69,1,中文,
社會,法律與政治,0423,民主與憲政 Democracy and Constitutionalism,2,356,,Y403,翟挹,通識中心,70,72,0,中文,
社會,法律與政治,0424,民主與憲政 Democracy and Constitutionalism,2,512,,Y403,翟挹,通識中心,70,69,1,中文,
社會,法律與政治,0427,政治學 Political Science,3,5567,,Y104,李昌麟,通識中心,100,76,24,中文,
社會,法律與政治,0428,全球公民投票制度 Referendum,2,512,,Y104,李昌麟,通識中心,100,80,20,中文,
社會,法律與政治,0429,全球公民投票制度 Referendum,2,534,,Y104,李昌麟,通識中心,100,61,39,中文,
社會,法律與政治,0430,科技與法律 Science and Technology Laws,2,534,,Y112,廖緯民,通識中心,120,113,7,中文,
社會,法律與政治,0432,國際商務法律導論 Introduction to International Business Law,2,234,,Y109,蘇怡慈,通識中心,40,24,16,英文,英語授課
社會,法律與政治,0433,日本與亞太區域發展 The Development of Asia-Pacific Region and Japan,3,2567,,SC112,廖舜右,通識中心,120,120,0,中文,
社會,法律與政治,0434,消費者權益保護與法律 Consumer Rights Protection and Law,2,556,,Y307,戴志傑,通識中心,70,59,11,中文,
社會,法律與政治,0435,消費者權益保護與法律 Consumer Rights Protection and Law,2,578,,Y307,戴志傑,通識中心,70,49,21,中文,
社會,商業與管理,0465,管理學 Management,3,4678,,Y305,郭如秀,通識中心,70,63,7,中文,
社會,商業與管理,0467,創業與創意 Entrepreneurial Venture and Innovation,3,2678,,Y305,李宗儒等,通識中心,70,20,50,中文,
社會,商業與管理,0468,產業創新與社會影響 Industrial Innovation and Social Influence,2,156,,SC319,蘇信寧,通識中心,45,36,9,中文,
社會,商業與管理,0470,股市投資模擬實作 Stock Investment Simulation and Practice,3,1567,,SC112,張樹之,通識中心,150,161,0,中文,考試以英文命題
社會,心理與教育,0474,心理學 Psychology,3,1678,,Y401,關永馨,通識中心,70,55,15,中文,本課程不開放特殊情形權限加選
社會,心理與教育,0475,心理學 Psychology,3,2678,,Y401,關永馨,通識中心,70,52,18,中文,本課程不開放特殊情形權限加選
社會,心理與教育,0476,人際關係與溝通 Interpersonal Relationship and Communication,2,456,,SC112,劉秀丹,通識中心,65,75,0,中文,
社會,心理與教育,0477,人際關係與溝通 Interpersonal Relationship and Communication,2,478,,SC112,劉秀丹,通識中心,65,77,0,中文,
社會,心理與教育,0478,人際關係與溝通 Interpersonal Relationship and Communication,2,312,,Y605,蔡素琴,通識中心,48,37,11,中文,
社會,心理與教育,0479,社會心理學 Social Psychology,2,134,,Y401,關永馨,通識中心,70,66,4,中文,本課程不開放特殊情形權限加選
社會,心理與教育,0480,教育與終身學習 Education and Life-Long Learning,2,334,,Y211,陳姿伶,通識中心,40,36,4,中文,
社會,心理與教育,0481,性別與親密關係 Gender and Close Relationships,2,334,,Y605,蔡素琴,通識中心,48,36,12,中文,
社會,心理與教育,0482,性別與親密關係 Gender and Close Relationships,2,356,,Y605,蔡素琴,通識中心,48,31,17,中文,
社會,心理與教育,0483,英文演說與溝通 English Speech and Communication,2,256,,Y208,陳昭良,通識中心,50,48,2,英文,英語授課
社會,資訊與傳播,0487,資訊資源與圖書館 Information Resources and Libraries,2,378,,A205,羅思嘉,通識中心,50,35,15,英文,英語授課
社會,資訊與傳播,0488,資訊資源與圖書館 Information Resources and Libraries,2,434,,A205,蘇小鳳,通識中心,50,54,0,中文,
社會,資訊與傳播,0489,數位媒體與第二外語習得 Digital Media and Second Language Acquisition,2,456,,LI412,張文俐,通識中心,60,56,4,英文,英語授課
社會,心理與教育,0496,通識專題製作 Individual Project on General Education,2,*,,*,陳雪如,通識中心,87,83,4,中文,起飛計畫從興出發
社會,心理與教育,0498,自主學習(一) Self-Directed Learning (I),1,*,,*,全體教師,通識中心,0,43,0,中文,自主學習點數18點
社會,心理與教育,0499,自主學習(二) Self-Directed Learning (II),2,*,,*,全體教師,通識中心,0,10,0,中文,自主學習點數36點
社會,公民與社會,0101,中國經濟社會發展與轉型 Social-Economic Development and Transformation in China,2,4AB,,Y313,陳迪暉,夜不限系別,70,69,1,中文,本課程不開放特殊情形權限加選
社會,公民與社會,0157,政治社會哲學 Political-Social Philosophy,2,1AB,,Y301,顧毓民,夜不限系別,50,0,50,中文,
社會,公民與社會,0161,政治社會哲學 Political-Social Philosophy,2,5CD,,Y302,顧毓民,夜不限系別,50,0,50,中文,可採計舊制社會學群
社會,公民與社會,0162,性別‧社會‧個人 Gender-Society-Individual,2,2AB,,Y410,關永馨,夜不限系別,70,69,1,中文,可採計舊制社會學群 本課程不開放特殊情形權限加選
社會,法律與政治,0163,民主與憲政 Democracy and Constitutionalism,2,3CD,,Y302,翟挹,夜不限系別,50,50,0,中文,可採計舊制社會學群
