領域,學群,選課號碼(註1),科目名稱,學分,上課 時間,上課 週別,上課 教室,授課 教師,開課 單位,開課 人數,選課 人數,可選 餘額,授課 語言,備註
自然,環境科學,0523,地學通論 Introduction to Physical Geography,3,1789,,J104,彭宗仁,通識中心,31,42,0,中文,建議非森林系、土環系學生選修
自然,環境科學,0524,氣候變遷影響及其因應策略 The Effects of Climate Change and the Analysis of Possible Adaptation Strategies,2,456,,Y203,蘇義淵,通識中心,72,63,9,英文,英語授課
自然,環境科學,0525,永續能源發展 Sustainable Energy and Development,2,234,,ATB29,裴靜偉,通識中心,80,90,0,中文,
自然,物質科學,0529,"化學、醫藥與社會 Chemistry, Medicine and Society",2,278,,Y302,賴千蕙,通識中心,60,67,0,中文,
自然,物質科學,0530,生物化學與人生 Biochemistry and Life,2,334,,Y203,林家立,通識中心,70,71,0,中文,
自然,物質科學,0531,現代生活中的科技與物理 Technologies and Physics in Modern Life,2,178,,S104,何孟書等,通識中心,70,78,0,中文,
自然,物質科學,0532,生質材料概論 Introduction to Bio-based Materials,2,534,,V000,陳奕君,通識中心,50,41,9,中文,
自然,物質科學,0533,物理世界的奧秘 The Mystery of Physics,2,334,,S104,張志軍等,通識中心,70,70,0,中文,建議非理工學院學生選修
自然,物質科學,0534,實用生活化學 Practical Aspects of Chemistry,2,256,,Y104,韓政良,通識中心,70,81,0,中文,
自然,物質科學,0535,實用生活化學 Practical Aspects of Chemistry,2,178,,Y212,洪豐裕,通識中心,60,67,0,中文,
自然,物質科學,0536,實用生活化學 Practical Aspects of Chemistry,2,556,,Y112,羅順原,通識中心,120,116,4,中文,
自然,數學統計,0541,數學世界的奧秘 The Mystery of Mathematics,2,278,,Y301,許訓評,通識中心,50,57,0,中文,
自然,數學統計,0542,力學與數學的歷史發展 The Historical Evolution of Mechanics and Mathematics,2,334,,Y204,李林滄,通識中心,70,66,4,中文,
自然,工程科技,0546,綠色能源材料導論 Introduction to Green-Energy Materials,3,5678,,ME202,廖文毅,通識中心,60,49,11,中文,
自然,工程科技,0547,生命科學與工程概論 Introduction of Bioengineering in Life Science,2,478,,ATB29,薛敬和等,通識中心,150,112,38,中文,
自然,工程科技,0550,土木工程概論 Introduction to Civil Engineering,2,178,,C205,高書屏,通識中心,120,117,3,中文,
自然,工程科技,0551,精密工程科學概論 Overview Science of Precision Engineering,2,312,,Y301,楊錫杭等,通識中心,40,31,9,中文,
自然,工程科技,0552,生醫工程概論 Introduction to Biomedical Engineering,3,1567,,Y203,廖國智,通識中心,60,63,0,中文,
自然,工程科技,0553,生醫工程概論 Introduction to Biomedical Engineering,3,3234,,Y302,程德勝,通識中心,50,44,6,中文,
自然,工程科技,0601,資訊素養：程式設計與應用 Information Literacy: Computer Programming and Its Applications,1,112,,CC214,蔡宇紘,通識中心,50,46,4,中文,上課時間：01-09週
自然,工程科技,0602,資訊素養：程式設計與應用 Information Literacy: Computer Programming and Its Applications,1,112,,CC214,蔡宇紘,通識中心,50,32,18,中文,上課時間：10-18週
自然,工程科技,0603,資訊素養：程式設計與應用 Information Literacy: Computer Programming and Its Applications,1,189,,U701,謝育龍,通識中心,40,0,40,中文,上課時間：01-09週
自然,工程科技,0605,資訊素養：程式設計與應用 Information Literacy: Computer Programming and Its Applications,1,234,,L216,蔡宇紘,通識中心,45,42,3,中文,上課時間：01-09週
自然,工程科技,0606,資訊素養：程式設計與應用 Information Literacy: Computer Programming and Its Applications,1,289,,U701,謝育龍,通識中心,35,15,20,中文,上課時間：01-09週
自然,工程科技,0607,資訊素養：程式設計與應用 Information Literacy: Computer Programming and Its Applications,1,289,,Y109,陳宏賓,通識中心,48,40,8,中文,上課時間：01-09週
自然,工程科技,0608,資訊素養：程式設計與應用 Information Literacy: Computer Programming and Its Applications,1,289,,Y109,陳宏賓,通識中心,48,43,5,中文,上課時間：10-18週
自然,工程科技,0609,資訊素養：程式設計與應用 Information Literacy: Computer Programming and Its Applications,1,389,,U702,謝育龍,通識中心,35,18,17,中文,上課時間：01-09週
自然,工程科技,0610,資訊素養：程式設計與應用 Information Literacy: Computer Programming and Its Applications,1,389,,U702,謝育龍,通識中心,35,15,20,中文,上課時間：10-18週
自然,工程科技,0611,資訊素養：程式設計與應用 Information Literacy: Computer Programming and Its Applications,1,412,,CC214,蔡宇紘,通識中心,50,45,5,中文,上課時間：01-09週
自然,工程科技,0612,資訊素養：程式設計與應用 Information Literacy: Computer Programming and Its Applications,1,456,,A205,謝育龍,通識中心,35,34,1,中文,上課時間：01-09週
自然,工程科技,0613,資訊素養：程式設計與應用 Information Literacy: Computer Programming and Its Applications,1,456,,A205,謝育龍,通識中心,35,32,3,中文,上課時間：10-18週
自然,工程科技,0614,資訊素養：程式設計與應用 Information Literacy: Computer Programming and Its Applications,1,556,,SC549,謝育龍,通識中心,55,46,9,中文,上課時間：01-09週
自然,工程科技,0615,資訊素養：程式設計與應用 Information Literacy: Computer Programming and Its Applications,1,556,,SC549,謝育龍,通識中心,55,26,29,中文,上課時間：10-18週
自然,環境科學,0153,環境生態變遷與永續發展 Change and Sustainable Development in Environment and Ecology,2,5CD,,Y307,王鴻勳,夜不限系別,50,40,10,中文,
自然,生命科學,0162,常見疾病預防與保健 Common Disease and Health Promotion in Taiwan,2,2AB,,Y112,闕斌如等,夜不限系別,120,122,0,中文,莊秀美老師，謝政哲老師，許美鈴老師合授
自然,環境科學,0174,生態學 Ecology,2,1CD,,Y301,于迺文,夜不限系別,65,73,0,中文,
