領域,學群,選課號碼(註1),科目名稱,學分,上課 時間,上課 週別,上課 教室,授課 教師,開課 單位,開課 人數,選課 人數,可選 餘額,授課 語言,備註
社會,公民與社會,0401,服務學習：中小學課業輔導 Service Learning: Primary and Junior High School Tutoring,2,278,,Y312,楊琇玲,通識中心,31,35,0,中文,本學期第5~17週需使用課堂時間至信義國小服務
社會,公民與社會,0402,資訊科技與社會 Information Technology and Society,2,356,,Y409,洪朝貴,通識中心,70,70,0,中文,
社會,公民與社會,0403,政治社會哲學 Political-Social Philosophy,2,156,,Y212,顧毓民,通識中心,70,37,33,中文,
社會,公民與社會,0404,政治社會哲學 Political-Social Philosophy,2,456,,Y212,顧毓民,通識中心,70,55,15,中文,
社會,公民與社會,0405,社會學 Sociology,3,3234,,Y410,陳迪暉,通識中心,70,69,1,中文,
社會,公民與社會,0406,性別·社會·個人 Gender-Society-Individual,2,234,,Y401,關永馨,通識中心,70,63,7,中文,本課程不開放特殊情形權限加選
社會,公民與社會,0407,社會關懷 Social Care,2,434,,Y208,賴淑蘭,通識中心,60,65,0,中文,
社會,公民與社會,0408,社會關懷 Social Care,2,456,,Y208,賴淑蘭,通識中心,60,66,0,中文,
社會,公民與社會,0409,食物與政治 Food and Politics,2,434,,SC111,譚偉恩,通識中心,130,143,0,中文,
社會,公民與社會,0410,亞洲共同體 Asian Community,3,5234,,SC111,蔡東杰,通識中心,150,146,4,中文,
社會,公民與社會,0411,中國經濟社會發展與轉型 Social-Economic Development and Transformation in China,2,534,,Y410,陳迪暉,通識中心,70,69,1,中文,
社會,公民與社會,0412,社區營造與創意方案規劃 Community Empowerment and Creativity Program Planning,2,134,,Y211,張淑君,通識中心,35,40,0,中文,
社會,公民與社會,0413,社區營造與創意方案規劃 Community Empowerment and Creativity Program Planning,2,156,,Y211,張淑君,通識中心,35,32,3,中文,
社會,公民與社會,0414,新興科技與倫理 Ethics and Emerging Technology,2,256,,Y308,蘇宜成,通識中心,50,44,6,英文,英語授課
社會,公民與社會,0415,社會關懷 Social Care,2,*,,*,李林滄,通識中心,17,17,0,中文,此課程為起飛計畫(106/7/2-7/7環島課程)
社會,法律與政治,0418,國際關係 International Relations,2,356,,SC112,沈玄池,通識中心,130,146,0,中文,
社會,法律與政治,0419,國際關係 International Relations,2,234,,SC111,崔進揆,通識中心,120,59,61,中文,
社會,法律與政治,0420,國際關係 International Relations,2,267,,SC111,楊三億,通識中心,120,77,43,中文,
社會,法律與政治,0421,國際關係 International Relations,2,434,,SC112,廖舜右,通識中心,130,145,0,中文,
社會,法律與政治,0422,民主與憲政 Democracy and Constitutionalism,2,212,,Y403,翟挹,通識中心,70,68,2,中文,
社會,法律與政治,0423,民主與憲政 Democracy and Constitutionalism,2,256,,Y403,翟挹,通識中心,70,73,0,中文,
社會,法律與政治,0424,民主與憲政 Democracy and Constitutionalism,2,356,,Y403,翟挹,通識中心,70,72,0,中文,
社會,法律與政治,0425,民主與憲政 Democracy and Constitutionalism,2,556,,Y403,翟挹,通識中心,70,69,1,中文,
社會,法律與政治,0426,民主與憲政 Democracy and Constitutionalism,2,478,,Y206,潘競恒,通識中心,70,37,33,中文,
社會,法律與政治,0427,國家發展 National Development Study,2,378,,SC112,譚偉恩,通識中心,130,144,0,中文,
社會,法律與政治,0428,政治學 Political Science,3,5567,,Y112,李昌麟,通識中心,90,78,12,中文,
社會,法律與政治,0429,全球公民投票制度 Referendum,2,512,,Y112,李昌麟,通識中心,100,75,25,中文,
社會,法律與政治,0430,全球公民投票制度 Referendum,2,534,,Y305,李昌麟,通識中心,73,68,5,中文,
社會,法律與政治,0431,電影與國際關係 Films and International Relations,2,278,,SC213,陳牧民,通識中心,50,57,0,英文,英語授課
社會,法律與政治,0432,日本與亞太區域發展 The Development of Asia-Pacific Region and Japan,3,2567,,SC112,廖舜右,通識中心,120,134,0,中文,
社會,法律與政治,0433,智慧財產權法概論 General Introduction on Intellectual Property,2,467,,Y410,戴志傑,通識中心,70,58,12,中文,
社會,法律與政治,0434,智慧財產權法概論 General Introduction on Intellectual Property,2,489,,Y410,戴志傑,通識中心,70,60,10,中文,
社會,法律與政治,0435,智慧財產權法概論 General Introduction on Intellectual Property,2,278,,Y308,蘇宜成,通識中心,50,44,6,中文,本課程不開放特殊情形權限加選
社會,法律與政治,0436,法律與生活 Law and Everyday Life,2,312,,Y112,林炫秋,通識中心,120,108,12,中文,
社會,法律與政治,0437,科技與法律 Science and Technology Laws,2,534,,Y112,廖緯民,通識中心,120,114,6,中文,
社會,法律與政治,0438,民法通論 General Introduction to the Civil Code,2,178,,Y112,廖緯民,通識中心,120,110,10,中文,
社會,商業與管理,0443,管理學 Management,3,1567,,Y308,謝君,通識中心,50,46,4,中文,
社會,商業與管理,0444,經濟學導論 Introduction to Economics,3,3678,,Y207,紀志毅,通識中心,50,42,8,英文,英語授課
社會,商業與管理,0445,經濟學導論 Introduction to Economics,3,3678,,Y402,蘇明俊,通識中心,70,74,0,中文,
社會,商業與管理,0446,創業與創意 Entrepreneurial Venture and Innovation,3,2678,,Y305,李宗儒等,通識中心,70,42,28,中文,
社會,商業與管理,0447,財務管理與投資 Financial Management and Investment,2,478,,SC112,李超雄,通識中心,130,100,30,中文,建議非管院大三、大四同學選修
社會,商業與管理,0448,產業創新與社會影響 Industrial Innovation and Social Influence,2,178,,Y203,梁貫御,通識中心,40,38,2,中文,
社會,商業與管理,0449,會計學概要 Introduction to Accounting,3,2234,,SC226,張瑞當,通識中心,50,39,11,中文,建議未修過管院會計學課程的同學選修
社會,心理與教育,0454,心理學 Psychology,3,1678,,Y401,關永馨,通識中心,70,63,7,中文,本課程不開放特殊情形權限加選
社會,心理與教育,0455,心理學 Psychology,3,2678,,Y401,關永馨,通識中心,70,66,4,中文,本課程不開放特殊情形權限加選
社會,心理與教育,0456,人際關係與溝通 Interpersonal Relationship and Communication,2,556,,SC112,劉秀丹,通識中心,70,79,0,中文,
社會,心理與教育,0457,人際關係與溝通 Interpersonal Relationship and Communication,2,578,,SC112,劉秀丹,通識中心,70,76,0,中文,
社會,心理與教育,0458,人際關係與溝通 Interpersonal Relationship and Communication,2,212,,Y313,蔡素琴,通識中心,70,59,11,中文,
